name	aff	aff:aux	aff:case	aff:dep	aff:mark	aff:subj	appos	cc	clf	comp	comp:aux	comp:cleft	comp:obj	comp:obl	comp:pred	comp:svc	compound	compound:prt	compound:redup	compound:svc	conj	conj:appos	conj:coord	conj:dicto	conj:emb	conj:obj	conj:redup	det	det:num	discourse	dislocated	dislocated:obj	dislocated:subj	flat	flat:foreign	goeswith	list	mod	mod:appos	mod:aux	mod:emph	mod:focus	mod:num	mod:periph	mod:poss	mod:relcl	orphan	parataxis	parataxis:conj	parataxis:coord	parataxis:dicto	parataxis:discourse	parataxis:dislocated	parataxis:insert	parataxis:mod	parataxis:obj	parataxis:obl	parataxis:parenth	punct	reparandum	subj	subj:obj	udep	unk	unk:scrap	vocative	total
Italian	nan	nan	nan	nan	nan	nan	4.68472	2.12854	nan	1.85652	1.14572	nan	1.94988	2.06591	1.70156	nan	1.09904	nan	nan	nan	5.66788	nan	nan	nan	4.89834	nan	nan	1.15967	nan	5.2443	4.1442	nan	nan	1.03817	nan	1.05882	11.4	2.34043	nan	nan	nan	nan	nan	nan	nan	nan	2.52206	9.88106	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.26925	nan	3.52237	nan	2.538	3.15352	nan	5.76988	2.8280125207725306
Japanese	nan	nan	nan	nan	nan	nan	4.41176	19.46925	nan	1.30329	1.26163	nan	1.31066	2.5798	1.35927	nan	2.21216	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.30213	nan	4.44313	13.67869	nan	nan	nan	nan	nan	nan	5.66248	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.07195	2.17647	6.77056	nan	4.09426	2.62214	nan	nan	2.368091391549576
Khunsari	nan	nan	nan	nan	nan	nan	nan	1.0	nan	2.46667	4.0	nan	2.35714	nan	nan	nan	1.25	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.0	nan	nan	nan	2.10526	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.6	nan	2.0	nan	2.33333	nan	nan	nan	2.113923164556962
Kazakh	nan	nan	nan	nan	nan	nan	3.16279	3.56281	1.33333	1.48095	1.00862	nan	1.7176	1.9	1.04	nan	1.46094	nan	nan	nan	3.65025	nan	nan	nan	9.0	nan	nan	1.22477	nan	2.24074	nan	nan	nan	1.08889	nan	nan	nan	2.16896	nan	nan	nan	nan	nan	nan	nan	nan	3.53846	7.2125	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.65744	nan	3.79448	nan	3.69765	1.01667	nan	4.2	2.275025061106447
Kurmanji	nan	nan	nan	nan	nan	nan	2.83333	3.05769	nan	2.37596	1.51701	nan	2.42057	2.90909	2.44203	nan	1.51181	nan	nan	nan	4.61943	nan	nan	nan	4.64286	nan	nan	1.06604	nan	5.46429	9.5	nan	nan	1.03333	nan	nan	nan	2.06352	nan	nan	nan	nan	nan	nan	nan	nan	4.5	6.44444	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.32995	nan	4.59709	nan	4.44219	1.10853	nan	nan	2.9621427062025742
Korean	nan	nan	nan	nan	nan	nan	3.42852	9.334	1.0	2.13951	1.03141	nan	2.05025	4.41276	3.21621	nan	1.4146	nan	nan	nan	3.01457	nan	nan	nan	2.51739	nan	nan	1.35915	nan	4.39583	6.41276	nan	nan	1.15927	nan	1.04444	nan	2.53191	nan	nan	nan	nan	nan	nan	nan	nan	1.5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.22505	nan	3.26922	nan	2.23525	1.71548	nan	6.9375	2.4452117595799967
Komi-Permyak	nan	nan	nan	nan	nan	nan	3.42857	2.46154	nan	1.61468	1.18182	nan	1.7	3.5	1.4	nan	1.0	nan	nan	nan	5.0	nan	nan	nan	nan	nan	nan	1.33333	nan	1.0	4.0	nan	nan	1.0	nan	nan	3.5	1.81287	nan	nan	nan	nan	nan	nan	nan	nan	2.25	6.83333	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.02646	nan	1.58427	nan	1.95385	1.0	nan	2.66667	2.499425790080738
Komi	nan	nan	nan	nan	nan	nan	3.51087	2.66817	nan	1.77691	1.36101	nan	1.86314	2.75	1.89908	nan	1.02941	nan	nan	nan	4.56418	nan	nan	nan	4.13208	nan	nan	1.30539	nan	3.42857	5.84615	nan	nan	1.0	nan	1.0	4.83333	1.82166	nan	nan	nan	nan	nan	nan	nan	nan	1.64706	5.2625	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.36029	2.78571	2.14137	nan	2.31573	1.0	nan	3.0	2.620266766620816
Karelian	nan	nan	nan	nan	nan	nan	2.26316	1.05128	nan	2.07006	1.23729	nan	2.21264	2.30769	2.0	nan	1.5625	nan	nan	nan	4.59848	nan	nan	nan	4.66667	nan	nan	1.18919	nan	5.75	nan	nan	nan	1.40909	nan	1.0	nan	1.61679	nan	nan	nan	nan	nan	nan	nan	nan	1.5	5.42857	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.52021	nan	1.68333	nan	2.8006	1.42105	nan	3.0	2.608097147111376
Latin	nan	nan	nan	nan	nan	nan	2.03776	3.04756	nan	2.23644	1.18906	nan	2.31106	2.59585	1.66657	nan	1.34118	nan	nan	nan	5.26967	nan	nan	nan	4.76128	nan	nan	1.24793	nan	3.74749	14.56979	nan	nan	1.29574	nan	nan	nan	3.09626	nan	nan	nan	nan	nan	nan	nan	nan	2.68299	9.63974	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.8778	12.1338	3.26209	nan	3.97094	1.25469	nan	3.59087	3.1936292745981825
Lithuanian	nan	nan	nan	nan	nan	nan	3.86667	2.33483	nan	2.44402	1.42857	nan	2.6232	2.27052	1.70702	nan	1.44444	nan	nan	nan	5.05752	nan	nan	nan	4.31579	nan	nan	1.4916	nan	3.625	12.0	nan	nan	2.6659	nan	nan	2.0	2.16716	nan	nan	nan	nan	nan	nan	nan	nan	6.9	7.76645	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.69526	nan	3.10821	nan	2.85173	2.1039	nan	1.5	3.1541617343066033
Latvian	nan	nan	nan	nan	nan	nan	4.12032	2.31899	nan	2.07871	1.14628	nan	2.19268	2.12418	1.80659	nan	1.05464	nan	nan	nan	5.19655	nan	nan	nan	4.35978	nan	nan	1.3711	nan	2.42593	6.33333	nan	nan	1.02644	nan	1.0	nan	2.02967	nan	nan	nan	nan	nan	nan	nan	nan	3.11512	8.89332	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.6693	4.125	2.16558	nan	2.35301	1.83636	nan	3.64045	2.839593534665906
ClassicalChinese	nan	nan	nan	nan	nan	nan	nan	1.42562	1.0102	1.58901	1.374	nan	1.57527	1.78649	2.05374	nan	1.00635	nan	nan	nan	1.96358	nan	nan	nan	1.56452	nan	nan	1.13509	nan	2.08992	3.31111	nan	nan	1.02022	nan	nan	3.24348	1.48178	nan	nan	nan	nan	nan	nan	nan	nan	1.0	2.31367	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.86815	nan	1.74811	1.18263	nan	2.46154	1.6130815499203879
Moksha	nan	nan	nan	nan	nan	nan	1.94737	1.94118	nan	1.51169	1.15068	nan	1.52273	2.05882	1.96774	nan	1.0	nan	nan	nan	4.41667	nan	nan	nan	3.2	nan	nan	1.15625	nan	3.2	1.5	nan	nan	1.0	nan	nan	6.66667	1.57756	nan	nan	nan	nan	nan	nan	nan	nan	2.25	4.93333	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.20826	nan	1.78983	nan	1.73684	2.4	nan	2.5	2.29240547693375
Makuráp	nan	nan	nan	nan	nan	nan	nan	2.0	nan	1.42857	1.0	nan	1.47368	nan	nan	nan	nan	nan	nan	nan	1.33333	nan	nan	nan	nan	nan	nan	nan	nan	1.69231	nan	nan	nan	nan	nan	nan	nan	1.41379	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.92857	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.0	nan	2.11111	nan	2.0	1.64706	nan	nan	1.595586838235294
Marathi	nan	nan	nan	nan	nan	nan	2.33333	3.70769	nan	1.37037	1.08844	nan	1.37748	2.35714	1.30986	nan	1.08333	nan	nan	nan	4.87368	nan	nan	nan	nan	nan	nan	1.36283	nan	1.7193	2.375	nan	nan	1.5	nan	1.0	nan	2.29471	nan	nan	nan	nan	nan	nan	nan	nan	2.0	5.73333	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.98795	nan	2.72008	nan	1.63772	1.11111	nan	3.62069	1.9507872521780079
Maltese	nan	nan	nan	nan	nan	nan	4.27219	2.28487	nan	1.757	1.09944	nan	1.86264	2.03776	1.34017	nan	1.49767	nan	nan	nan	6.18703	nan	nan	nan	7.09375	nan	nan	1.17878	nan	1.97756	7.5	nan	nan	1.14952	nan	1.0	5.44118	2.30611	nan	nan	nan	nan	nan	nan	nan	nan	1.5	10.58378	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	9.83844	2.0	2.72938	nan	2.60989	1.06748	nan	4.42857	2.7955463453949814
Mundurukú	nan	nan	nan	nan	nan	nan	4.16667	1.0	1.0	1.25743	1.5	nan	1.25773	1.0	1.0	nan	nan	nan	nan	nan	3.0	nan	nan	nan	nan	nan	nan	nan	nan	1.375	nan	nan	nan	1.0	nan	nan	nan	1.92188	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.62069	nan	1.86111	nan	1.82171	2.16667	nan	nan	1.6173593688362917
Erzya	nan	nan	nan	nan	nan	nan	3.92381	1.95402	nan	1.72858	1.12634	nan	1.86998	2.89474	1.672	nan	1.15315	nan	nan	nan	4.71403	nan	nan	nan	5.11364	nan	nan	1.2671	nan	2.52542	1.9	nan	nan	1.11111	nan	nan	nan	1.79425	nan	nan	nan	nan	nan	nan	nan	nan	2.10345	5.62573	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.9276	2.0	1.98702	nan	2.00679	1.3301	nan	3.91045	2.5457421513629432
LowGerman	nan	nan	nan	nan	nan	nan	2.0	2.53191	nan	3.24535	3.63158	nan	3.29032	3.43478	2.0	nan	3.18182	nan	nan	nan	7.68	nan	nan	nan	8.33333	nan	nan	1.26496	nan	3.0	7.33333	nan	nan	1.0	nan	nan	nan	2.81865	nan	nan	nan	nan	nan	nan	nan	nan	nan	10.24138	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	7.82803	nan	2.84615	nan	3.20779	3.22222	nan	nan	3.8055951988217966
Dutch	nan	nan	nan	nan	nan	nan	2.25799	2.07074	nan	2.88844	3.80867	nan	2.67664	4.31481	2.89574	nan	3.70723	nan	nan	nan	5.22683	nan	nan	nan	3.76786	nan	nan	1.40102	nan	nan	nan	nan	nan	1.0001	nan	nan	nan	2.56644	nan	nan	nan	nan	nan	nan	nan	nan	3.18803	6.37576	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	7.53633	nan	3.35223	nan	2.95146	1.42806	nan	nan	3.227745972760316
Norwegian	nan	nan	nan	nan	nan	nan	4.42437	1.98804	nan	1.8237	1.65814	nan	1.78904	1.65271	2.23301	nan	1.63978	nan	nan	nan	5.40618	nan	nan	nan	5.59217	nan	nan	1.58639	nan	2.82751	nan	nan	nan	1.01779	nan	nan	nan	1.98535	nan	nan	nan	nan	nan	nan	nan	nan	1.69336	11.21313	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	7.63991	2.79537	1.85687	nan	2.06581	2.04696	nan	nan	2.60530948752911
Nayini	nan	nan	nan	nan	nan	nan	nan	1.0	nan	2.27778	3.0	nan	2.23529	nan	nan	nan	1.33333	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.0	nan	nan	nan	2.31579	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.5	nan	2.0	nan	2.71429	nan	nan	nan	2.13953488372093
Livvi	nan	nan	nan	nan	nan	nan	3.125	1.08451	nan	1.76018	1.11429	nan	1.94079	3.0	1.48387	nan	1.2	nan	nan	nan	3.79661	nan	nan	nan	4.5	nan	nan	1.0	nan	2.0	nan	nan	nan	1.0	nan	2.0	nan	1.73252	nan	nan	nan	nan	nan	nan	nan	nan	1.13333	5.34043	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.65242	nan	1.66438	nan	2.02649	1.38462	nan	3.0	2.3556572517321013
OldEastSlavic	nan	nan	nan	nan	nan	nan	2.02726	2.71755	nan	1.68846	1.83463	nan	1.60684	2.17626	1.78602	nan	1.31481	nan	nan	nan	4.56232	nan	nan	nan	6.33781	nan	nan	1.30681	nan	3.19504	7.75697	nan	nan	1.12386	nan	1.0	nan	2.22153	nan	nan	nan	nan	nan	nan	nan	nan	2.8287	5.3957	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	7.26891	nan	2.45243	nan	2.988	1.11312	nan	4.83393	2.382589847785214
OldTurkish	nan	nan	nan	nan	nan	nan	4.0	2.0	nan	2.45714	1.25	nan	3.2381	nan	1.33333	nan	1.28571	nan	nan	nan	3.58333	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.77778	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.45122	nan	4.82353	nan	4.0	nan	nan	3.0	2.773109411764706
Naija	nan	nan	nan	nan	nan	nan	nan	2.51949	nan	1.80698	1.18372	4.08511	2.04927	1.84604	1.52337	nan	1.67592	1.28415	2.15679	2.00851	4.8367	4.36257	5.9384	3.54477	nan	3.0	nan	1.38325	1.70213	4.93823	7.74478	nan	nan	1.04174	1.05294	nan	nan	3.23278	2.02083	nan	3.13469	nan	1.33333	10.06576	1.25474	3.0	2.0	5.88071	6.37782	2.33333	3.0	7.97333	10.75714	nan	nan	4.4986	nan	4.768	5.5976	nan	1.25702	nan	1.0	2.02778	2.0	4.56221	3.136288932650862
Polish	nan	nan	nan	nan	nan	nan	2.15321	2.05703	nan	1.72242	1.19195	nan	1.71538	1.9509	1.88948	nan	nan	nan	nan	nan	4.92642	nan	nan	nan	5.14599	nan	nan	1.21487	nan	3.16892	nan	nan	nan	1.11534	nan	nan	7.06985	1.77861	nan	nan	nan	nan	nan	nan	nan	nan	3.39286	5.9644	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.20333	nan	2.45467	nan	2.39107	1.15979	nan	3.52766	2.4722850069404934
Portuguese	nan	nan	nan	nan	nan	nan	3.61406	2.08558	nan	1.97576	1.20891	nan	2.02341	2.38949	1.83494	nan	1.29426	nan	nan	nan	5.92844	nan	nan	nan	4.74061	nan	nan	1.14878	nan	6.51592	5.3	nan	nan	1.07488	nan	1.0	6.45455	2.63541	nan	nan	nan	nan	nan	nan	nan	nan	4.15789	10.29671	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	7.54561	1.0	3.37194	nan	2.69385	1.28569	nan	5.88235	2.8133298192822376
FrisianDutch	nan	nan	nan	nan	nan	nan	1.60417	2.19626	nan	2.47976	3.62338	nan	2.25613	3.53125	2.78481	nan	2.57692	nan	nan	nan	3.96226	nan	nan	nan	nan	nan	nan	1.32628	nan	3.11055	3.125	nan	nan	1.0	nan	1.16667	3.0	1.90935	nan	nan	nan	nan	nan	nan	nan	nan	5.11111	4.61905	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.7037	1.9831	nan	2.5	1.62791	nan	5.0	2.233147531782202
HindiEnglish	nan	nan	nan	nan	nan	nan	2.08333	3.37525	nan	1.88784	1.21155	nan	2.13567	2.24066	1.90175	nan	1.23602	nan	nan	nan	5.49073	nan	nan	nan	4.0	nan	nan	1.56909	nan	7.25599	nan	nan	nan	1.02174	nan	nan	nan	2.57875	nan	nan	nan	nan	nan	nan	nan	nan	2.72222	8.2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.35271	nan	2.76187	nan	2.39315	2.57333	nan	4.38	2.649003190447401
TurkishGerman	nan	nan	nan	nan	nan	nan	2.84848	3.17781	nan	2.52555	3.34994	nan	2.4044	3.42918	2.09613	nan	1.79178	nan	nan	nan	5.6973	nan	nan	nan	5.18577	nan	nan	1.19881	nan	3.52804	3.44248	nan	nan	1.03509	nan	nan	nan	2.35007	nan	nan	nan	nan	nan	nan	nan	nan	2.34783	8.32632	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.18602	3.32281	1.93381	nan	2.81993	1.79603	nan	2.79592	3.2712607717864137
K'iche'	nan	nan	nan	nan	nan	nan	1.63158	1.63415	1.0	1.58431	1.10455	nan	1.66585	2.5	1.0	nan	1.0678	nan	nan	nan	4.21622	nan	nan	nan	2.0	nan	nan	1.12535	nan	1.68	3.14286	nan	nan	1.05882	nan	1.0	nan	1.81397	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.5567	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.41222	nan	1.95781	nan	2.22472	1.11523	nan	2.46154	2.1377329669124974
Romanian	nan	nan	nan	nan	nan	nan	4.05623	2.74229	2.0	1.54949	1.07214	nan	1.57167	1.93499	1.85485	nan	1.25377	nan	nan	nan	6.13353	nan	nan	nan	7.2211	nan	nan	1.09584	nan	4.10033	nan	nan	nan	1.04337	nan	1.12712	4.0	2.51539	nan	nan	nan	nan	nan	nan	nan	nan	2.49774	9.3987	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	7.20343	6.0	2.97131	nan	2.68351	1.21898	nan	4.49685	2.778827920744237
Russian	nan	nan	nan	nan	nan	nan	2.37635	2.61167	nan	1.85507	1.33975	nan	1.86139	2.02473	1.81715	nan	1.67933	nan	nan	nan	5.1326	nan	nan	nan	4.9772	nan	nan	1.37359	nan	3.94863	4.45652	nan	nan	1.15917	nan	1.06227	6.418	1.83171	nan	nan	nan	nan	nan	nan	nan	nan	3.11393	6.06651	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.49187	3.93333	2.64641	nan	2.54634	1.12254	nan	3.35385	2.8043955889549834
Sanskrit	nan	nan	nan	nan	nan	nan	1.57031	1.31091	nan	2.20365	1.52381	nan	2.16813	2.95365	1.72682	nan	1.26829	nan	nan	nan	2.35316	nan	nan	nan	1.85507	nan	nan	1.7472	nan	2.20329	4.0	nan	nan	1.27517	nan	nan	nan	2.39538	nan	nan	nan	nan	nan	nan	nan	nan	1.53252	5.07944	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.05641	nan	2.33486	nan	2.23019	1.0	nan	2.27177	2.2601043005146937
Slovak	nan	nan	nan	nan	nan	nan	3.58983	1.96004	nan	1.81245	1.45208	nan	1.83368	1.80048	2.07667	nan	2.4	nan	nan	nan	4.45398	nan	nan	nan	3.41176	nan	nan	1.26354	nan	1.73913	nan	nan	nan	1.23232	nan	nan	nan	1.69649	nan	nan	nan	nan	nan	nan	nan	nan	3.07812	7.55385	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.69624	nan	2.15225	nan	2.24326	1.84762	nan	3.29412	2.391432976432598
Slovenian	nan	nan	nan	nan	nan	nan	2.85833	2.04717	nan	1.99511	2.26518	nan	1.85844	2.44379	2.45016	nan	nan	nan	nan	nan	4.36651	nan	nan	nan	4.64474	nan	nan	1.31087	nan	3.50567	4.75439	nan	nan	1.01553	nan	1.16667	nan	1.76842	nan	nan	nan	nan	nan	nan	nan	nan	2.12195	9.16252	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.75152	2.51841	2.79919	nan	2.49914	2.3711	nan	2.4625	2.686666869173537
NorthSami	nan	nan	nan	nan	nan	nan	2.25	2.07996	nan	1.69271	1.56935	nan	1.73174	1.57143	1.77349	nan	2.28571	nan	nan	nan	3.416	nan	nan	nan	2.35484	nan	nan	1.12785	nan	1.32963	nan	nan	nan	1.03876	nan	nan	nan	1.76203	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.91667	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.06734	nan	1.49238	nan	2.39286	1.66667	nan	2.9375	2.3551468975977126
SkoltSami	nan	nan	nan	nan	nan	nan	2.57143	2.26389	nan	1.66384	1.36232	nan	1.75758	2.5	1.5	nan	nan	nan	nan	nan	3.65233	nan	nan	nan	3.51282	nan	nan	1.13158	nan	2.93333	2.0	nan	nan	1.5	nan	1.0	nan	1.82437	nan	nan	nan	nan	nan	nan	nan	nan	1.36364	5.22222	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.84836	3.44444	1.52444	nan	1.76543	1.1875	nan	2.875	2.658719468841489
Soi	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.0	2.0	nan	2.0	nan	nan	nan	1.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.0	nan	nan	nan	2.64286	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.5	nan	1.5	nan	2.8	nan	nan	nan	2.0677972881355933
Albanian	nan	nan	nan	nan	nan	nan	4.0	1.30556	nan	1.32683	1.0	nan	1.30769	1.08333	1.9	nan	1.0	nan	nan	nan	3.52381	nan	nan	nan	nan	nan	nan	1.05072	nan	nan	nan	nan	nan	1.0	nan	nan	nan	2.37629	nan	nan	nan	nan	nan	nan	nan	nan	1.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.03529	nan	2.65714	nan	2.57895	1.0	nan	nan	2.276475351452671
Serbian	nan	nan	nan	nan	nan	nan	3.26584	1.66254	nan	1.7586	1.82094	nan	1.62633	1.57005	2.80636	nan	3.33333	nan	nan	nan	4.93251	nan	nan	nan	4.0	nan	nan	1.30607	nan	4.00207	nan	nan	nan	1.28323	nan	nan	5.72727	1.74452	nan	nan	nan	nan	nan	nan	nan	nan	3.25581	10.67457	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	7.85845	nan	2.81158	nan	2.57537	1.61371	nan	3.0	2.736083217658388
Swedish	nan	nan	nan	nan	nan	nan	5.09853	1.91786	nan	1.97947	1.79415	nan	1.96135	2.2491	2.27015	nan	1.35188	nan	nan	nan	5.05415	nan	nan	nan	4.74537	nan	nan	1.63178	nan	3.99206	5.04521	nan	nan	1.01176	nan	nan	2.2	1.96766	nan	nan	nan	nan	nan	nan	nan	nan	2.76471	12.1431	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.53551	12.25	1.86809	nan	2.27804	1.33703	nan	4.6413	2.734259743762753
SwedishSign	nan	nan	nan	nan	nan	nan	2.33333	1.85714	1.18519	1.57447	1.2	nan	1.6015	2.06667	1.46667	nan	1.53684	nan	nan	nan	2.10798	nan	nan	nan	2.0	nan	nan	1.67188	nan	3.63043	nan	nan	nan	1.5	nan	nan	nan	2.01639	nan	nan	nan	nan	nan	nan	nan	nan	1.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.5	1.43269	nan	1.80328	2.61111	nan	1.0	1.8403605240963856
Tamil	nan	nan	nan	nan	nan	nan	nan	1.6381	nan	1.73045	1.04467	nan	1.79732	3.64516	8.33333	nan	1.2	nan	nan	nan	3.93776	nan	nan	nan	2.66667	nan	nan	1.05952	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.25214	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.5352	nan	3.01203	nan	3.28789	3.5	nan	2.0	2.2646895131225766
Telugu	nan	nan	nan	nan	nan	nan	1.0	1.69231	2.0	1.55978	nan	nan	1.47297	2.38571	nan	nan	1.03046	nan	nan	nan	1.94231	nan	nan	nan	nan	nan	nan	1.05806	nan	1.51724	3.0	nan	nan	1.0	nan	nan	3.0	1.46191	nan	nan	nan	nan	nan	nan	nan	nan	1.5	3.5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.1215	nan	2.04627	nan	1.66051	1.0	nan	1.30769	1.5213674084794824
Thai	nan	nan	nan	nan	nan	nan	1.59669	2.65415	2.89879	1.58077	1.77559	nan	1.46837	2.8	1.3499	nan	1.46317	nan	nan	nan	5.67976	nan	nan	nan	4.0	nan	nan	1.6247	nan	5.31034	2.5	nan	nan	1.20316	nan	1.0	nan	2.49194	nan	nan	nan	nan	nan	nan	nan	nan	nan	10.2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.09191	4.0	3.02987	nan	2.85226	1.26355	nan	4.0	2.0648495612309423
Tagalog	nan	nan	nan	nan	nan	nan	nan	1.54545	nan	1.47937	2.0	nan	1.46527	2.5	1.0	nan	1.72727	nan	nan	nan	3.52381	nan	nan	nan	nan	nan	nan	1.36111	nan	1.5	nan	nan	nan	1.0	nan	nan	nan	1.82143	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.18182	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.50183	nan	1.92381	nan	2.04969	1.07143	nan	3.0	2.1183587047789194
Tupinambá	nan	nan	nan	nan	nan	nan	2.5	2.0	nan	1.79147	1.0	nan	1.69307	3.5	4.66667	nan	1.0	nan	nan	nan	2.51282	nan	nan	nan	2.5	nan	nan	1.0	nan	1.58824	nan	nan	nan	nan	nan	nan	nan	2.50565	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.36364	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.19157	nan	1.66154	nan	2.20388	2.74468	nan	nan	2.212877713534823
Turkish	nan	nan	nan	nan	nan	nan	3.10335	2.8649	1.46193	1.69799	1.09187	nan	1.75099	2.26737	1.2584	nan	1.07608	nan	nan	nan	4.0232	nan	nan	nan	3.38793	nan	nan	1.16976	nan	4.4643	6.74667	nan	nan	1.09388	nan	1.0	3.53588	1.97913	nan	nan	nan	nan	nan	nan	nan	nan	4.89831	4.83827	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.79833	6.0	3.76769	nan	2.88986	1.42429	nan	3.39157	2.1591127633544
Uyghur	nan	nan	nan	nan	nan	nan	2.648	5.36148	nan	1.80883	1.08344	nan	2.06875	4.10526	1.17941	nan	1.19671	nan	nan	nan	3.89638	nan	nan	nan	2.18182	nan	nan	1.26768	nan	6.19124	5.15385	nan	nan	1.40741	nan	2.0	nan	2.40961	nan	nan	nan	nan	nan	nan	nan	nan	4.25	8.14074	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.79811	4.0	4.73739	nan	3.03451	2.23558	nan	4.66038	2.5069669188050554
Ukrainian	nan	nan	nan	nan	nan	nan	3.73647	2.43932	nan	1.8611	1.42688	nan	1.86181	2.17759	1.81338	nan	2.04398	nan	nan	nan	5.17187	nan	nan	nan	4.52521	nan	nan	1.31848	nan	2.58167	4.68421	nan	nan	1.75585	nan	1.0	5.0	2.01312	nan	nan	nan	nan	nan	nan	nan	nan	3.68359	9.20694	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.22732	8.0	2.68723	nan	2.72506	1.46154	nan	4.22549	2.8572026091888
Urdu	nan	nan	nan	nan	nan	nan	nan	6.4574	nan	2.02738	1.02198	nan	2.20265	5.40696	1.50183	nan	1.42914	nan	nan	nan	7.19358	nan	nan	nan	6.125	nan	nan	1.16057	nan	nan	3.51453	nan	nan	1.0	nan	nan	nan	3.45567	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.91452	nan	7.41773	nan	4.49831	2.13149	nan	7.06667	2.8999103349106123
