name	aff	aff:aux	aff:case	aff:dep	aff:mark	aff:subj	appos	cc	clf	comp	comp:aux	comp:cleft	comp:obj	comp:obl	comp:pred	comp:svc	compound	compound:prt	compound:redup	compound:svc	conj	conj:appos	conj:coord	conj:dicto	conj:emb	conj:obj	conj:redup	det	det:num	discourse	dislocated	dislocated:obj	dislocated:subj	flat	flat:foreign	goeswith	list	mod	mod:appos	mod:aux	mod:emph	mod:focus	mod:num	mod:periph	mod:poss	mod:relcl	orphan	parataxis	parataxis:conj	parataxis:coord	parataxis:dicto	parataxis:discourse	parataxis:dislocated	parataxis:insert	parataxis:mod	parataxis:obj	parataxis:obl	parataxis:parenth	punct	reparandum	subj	subj:obj	udep	unk	unk:scrap	vocative	total
Icelandic	nan	nan	nan	nan	nan	nan	2.18292	-1.58218	nan	1.56521	1.45811	nan	1.64121	2.2431	0.8657	nan	0.51139	nan	nan	nan	7.66038	nan	nan	nan	6.23097	nan	nan	-1.00149	nan	-2.52951	-11.33333	nan	nan	1.09555	nan	nan	nan	0.68389	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.52375	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.51657	nan	-0.31415	nan	1.88899	1.16708	nan	0.05943	1.3777700387811092
Italian	nan	nan	nan	nan	nan	nan	4.68472	-1.99254	nan	1.68497	1.1199	nan	1.83461	0.81415	1.42884	nan	1.09078	nan	nan	nan	5.667	nan	nan	nan	4.89834	nan	nan	-1.15363	nan	2.00037	-0.48903	nan	nan	1.03711	nan	1.05882	11.4	0.63441	nan	nan	nan	nan	nan	nan	nan	nan	1.16912	7.73484	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	7.11552	nan	-2.25219	nan	0.93849	1.52322	nan	-0.25863	1.5793279377712355
Japanese	nan	nan	nan	nan	nan	nan	4.41176	-19.27169	nan	-1.08829	-0.89991	nan	-1.14872	-2.57003	-0.86255	nan	-1.12405	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.27222	nan	-4.31991	-13.67869	nan	nan	nan	nan	nan	nan	-5.51759	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.90537	-2.05882	-6.76476	nan	-4.08885	-0.47563	nan	nan	-1.7776361868332395
Khunsari	nan	nan	nan	nan	nan	nan	nan	-1.0	nan	1.13333	4.0	nan	0.92857	nan	nan	nan	-0.75	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.0	nan	nan	nan	-1.47368	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.6	nan	-2.0	nan	-1.66667	nan	nan	nan	-0.08860772151898741
Kazakh	nan	nan	nan	nan	nan	nan	3.16279	-3.50251	1.33333	-1.44127	-0.98276	nan	-1.67115	-1.9	-1.01	nan	-1.38281	nan	nan	nan	3.65025	nan	nan	nan	9.0	nan	nan	-1.22477	nan	-1.01852	nan	nan	nan	1.08889	nan	nan	nan	-2.09515	nan	nan	nan	nan	nan	nan	nan	nan	-2.92308	-1.2125	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.21469	nan	-3.76957	nan	-3.67782	-1.01667	nan	-2.8	-1.4734584401529995
Kurmanji	nan	nan	nan	nan	nan	nan	2.83333	-2.75549	nan	0.37826	1.36735	nan	0.6151	2.90909	-2.2029	nan	-1.38583	nan	nan	nan	4.58704	nan	nan	nan	4.64286	nan	nan	-1.06604	nan	-5.17857	-9.5	nan	nan	0.96667	nan	nan	nan	-0.54016	nan	nan	nan	nan	nan	nan	nan	nan	-3.5	5.97222	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.60672	nan	-4.55825	nan	-3.65063	-0.12403	nan	nan	-0.20232724430880902
Korean	nan	nan	nan	nan	nan	nan	0.83576	-9.25993	-1.0	-2.06845	-0.98204	nan	-1.95149	-4.40634	-3.19004	nan	-1.4132	nan	nan	nan	3.00914	nan	nan	nan	2.4942	nan	nan	-1.33439	nan	-3.47917	-6.41199	nan	nan	1.15927	nan	1.04444	nan	-2.5093	nan	nan	nan	nan	nan	nan	nan	nan	0.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.80846	nan	-3.23993	nan	-2.22011	-0.79011	nan	-6.3125	-1.7828913356576128
Komi-Permyak	nan	nan	nan	nan	nan	nan	3.42857	-2.46154	nan	0.77064	1.09091	nan	0.625	3.5	0.6	nan	-1.0	nan	nan	nan	5.0	nan	nan	nan	nan	nan	nan	-1.33333	nan	1.0	-4.0	nan	nan	1.0	nan	nan	3.5	-0.81871	nan	nan	nan	nan	nan	nan	nan	nan	2.25	6.83333	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.10053	nan	-0.52809	nan	-0.16923	1.0	nan	-2.66667	0.6839682929642444
Komi	nan	nan	nan	nan	nan	nan	3.51087	-2.63205	nan	0.56807	1.0361	nan	0.44655	2.0	0.2844	nan	-0.97059	nan	nan	nan	4.56418	nan	nan	nan	4.13208	nan	nan	-1.12575	nan	-2.19048	-3.53846	nan	nan	1.0	nan	1.0	4.83333	-0.97476	nan	nan	nan	nan	nan	nan	nan	nan	1.29412	3.6375	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.27129	-2.78571	-1.03592	nan	-0.08976	0.86667	nan	-0.6	0.5023369362677671
Karelian	nan	nan	nan	nan	nan	nan	2.26316	-1.05128	nan	1.2293	1.23729	nan	1.22414	0.30769	1.4902	nan	0.4375	nan	nan	nan	4.57576	nan	nan	nan	4.47619	nan	nan	-0.97297	nan	-5.75	nan	nan	nan	1.40909	nan	1.0	nan	-0.65802	nan	nan	nan	nan	nan	nan	nan	nan	-1.5	4.95238	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.94552	nan	-0.90833	nan	0.85498	1.42105	nan	-3.0	1.129243374032162
Latin	nan	nan	nan	nan	nan	nan	2.03776	-2.01303	nan	0.97086	-0.5039	nan	1.42271	-0.76642	0.28209	nan	0.4	nan	nan	nan	5.26045	nan	nan	nan	4.75708	nan	nan	-0.54712	nan	-3.19311	0.46148	nan	nan	1.29574	nan	nan	nan	-0.1919	nan	nan	nan	nan	nan	nan	nan	nan	1.41072	4.60743	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.91565	2.19014	-2.11846	nan	-0.27811	1.21843	nan	-1.58749	0.7949887227388291
Lithuanian	nan	nan	nan	nan	nan	nan	3.86667	-2.14888	nan	1.41101	1.31429	nan	2.17005	0.11278	1.50847	nan	-1.44444	nan	nan	nan	5.05752	nan	nan	nan	4.31579	nan	nan	-1.44032	nan	-3.125	-12.0	nan	nan	2.6659	nan	nan	2.0	-1.1965	nan	nan	nan	nan	nan	nan	nan	nan	6.5	-0.61806	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.4595	nan	-1.08084	nan	-0.00367	0.93506	nan	-0.5	0.8913116623591317
Latvian	nan	nan	nan	nan	nan	nan	4.12032	-2.30632	nan	1.38622	1.10971	nan	1.63329	0.45229	1.07642	nan	0.78689	nan	nan	nan	5.19655	nan	nan	nan	4.35978	nan	nan	-1.34609	nan	-1.79712	-6.33333	nan	nan	1.02644	nan	1.0	nan	-0.79419	nan	nan	nan	nan	nan	nan	nan	nan	-0.45598	-1.24983	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.37393	-2.375	-0.83914	nan	-0.22929	0.82098	nan	0.13483	0.8797126747470363
ClassicalChinese	nan	nan	nan	nan	nan	nan	nan	-1.42562	0.9395	1.28284	1.36329	nan	1.23417	1.74442	2.05182	nan	-0.73617	nan	nan	nan	1.95769	nan	nan	nan	1.56452	nan	nan	-1.13398	nan	1.80315	-1.95556	nan	nan	1.02022	nan	nan	3.12174	-1.36633	nan	nan	nan	nan	nan	nan	nan	nan	1.0	2.31216	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.85668	nan	-1.0014	0.57461	nan	-1.94872	0.16352728656372842
Moksha	nan	nan	nan	nan	nan	nan	1.94737	-1.94118	nan	0.72208	1.09589	nan	0.65152	-0.29412	1.0	nan	-1.0	nan	nan	nan	4.41667	nan	nan	nan	3.2	nan	nan	-1.03125	nan	-3.0	1.5	nan	nan	1.0	nan	nan	6.66667	-0.87789	nan	nan	nan	nan	nan	nan	nan	nan	2.25	3.73333	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.66229	nan	-0.62373	nan	0.39649	0.8	nan	0.5	0.7030873152965661
Makuráp	nan	nan	nan	nan	nan	nan	nan	-1.33333	nan	-1.2381	-1.0	nan	-1.26316	nan	nan	nan	nan	nan	nan	nan	1.33333	nan	nan	nan	nan	nan	nan	nan	nan	0.76923	nan	nan	nan	nan	nan	nan	nan	-0.58621	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.92857	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.0	nan	-0.77778	nan	1.0	0.58824	nan	nan	-0.1691191176470589
Marathi	nan	nan	nan	nan	nan	nan	2.33333	-3.67692	nan	-0.96991	-0.96599	nan	-0.94702	-1.11905	-1.08451	nan	-0.25	nan	nan	nan	4.87368	nan	nan	nan	nan	nan	nan	-1.36283	nan	-0.21053	-0.875	nan	nan	1.5	nan	1.0	nan	-2.20403	nan	nan	nan	nan	nan	nan	nan	nan	2.0	5.73333	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.33601	nan	-2.60649	nan	-1.52994	0.66667	nan	-2.65517	-0.8676721191429244
Maltese	nan	nan	nan	nan	nan	nan	4.27219	-2.26654	nan	1.67923	1.07538	nan	1.78049	1.95146	1.23643	nan	-0.99535	nan	nan	nan	6.18703	nan	nan	nan	7.09375	nan	nan	-1.12509	nan	-0.91987	-7.5	nan	nan	1.14952	nan	1.0	1.97899	0.45556	nan	nan	nan	nan	nan	nan	nan	nan	1.5	9.35135	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	9.38761	2.0	-1.64933	nan	0.80494	-0.90414	nan	-2.65714	1.6779104658997839
Mundurukú	nan	nan	nan	nan	nan	nan	4.16667	1.0	1.0	-1.09901	-1.5	nan	-1.09278	-1.0	-1.0	nan	nan	nan	nan	nan	3.0	nan	nan	nan	nan	nan	nan	nan	nan	0.375	nan	nan	nan	1.0	nan	nan	nan	-0.20312	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.27586	nan	-1.63889	nan	-0.16279	1.16667	nan	nan	-0.4141997633136095
Erzya	nan	nan	nan	nan	nan	nan	3.92381	-1.91379	nan	0.72678	1.01071	nan	0.68706	0.61404	0.216	nan	-0.44144	nan	nan	nan	4.71403	nan	nan	nan	5.11364	nan	nan	-1.15635	nan	-1.59322	-0.5	nan	nan	1.05556	nan	nan	nan	-1.09393	nan	nan	nan	nan	nan	nan	nan	nan	0.31034	3.48538	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.10458	2.0	-0.41471	nan	0.33956	0.92233	nan	-1.61194	0.7634736943394095
LowGerman	nan	nan	nan	nan	nan	nan	2.0	-2.53191	nan	1.63941	2.78947	nan	1.72043	1.08696	-0.45455	nan	2.63636	nan	nan	nan	7.68	nan	nan	nan	8.33333	nan	nan	-1.26496	nan	-3.0	-4.66667	nan	nan	1.0	nan	nan	nan	0.02073	nan	nan	nan	nan	nan	nan	nan	nan	nan	10.24138	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.70701	nan	-1.71795	nan	-1.5974	-1.88889	nan	nan	1.2827706038291602
Dutch	nan	nan	nan	nan	nan	nan	2.25799	-2.03385	nan	1.94678	3.48102	nan	1.79356	1.09259	1.33275	nan	1.94881	nan	nan	nan	5.22635	nan	nan	nan	3.76786	nan	nan	-1.39995	nan	nan	nan	nan	nan	1.0001	nan	nan	nan	0.0375	nan	nan	nan	nan	nan	nan	nan	nan	1.22222	4.82073	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.64189	nan	-2.00675	nan	-0.17489	0.48457	nan	nan	1.2981704103430531
Norwegian	nan	nan	nan	nan	nan	nan	4.42437	-1.92571	nan	1.65713	1.51835	nan	1.63449	1.14485	2.01896	nan	1.18979	nan	nan	nan	5.40437	nan	nan	nan	5.59217	nan	nan	-1.54474	nan	-0.96327	nan	nan	nan	1.01779	nan	nan	nan	0.11452	nan	nan	nan	nan	nan	nan	nan	nan	1.69336	10.06456	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.22482	-2.13518	-0.93219	nan	1.22104	-1.63583	nan	nan	1.530678168231395
Nayini	nan	nan	nan	nan	nan	nan	nan	-1.0	nan	1.05556	3.0	nan	0.94118	nan	nan	nan	-0.66667	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.0	nan	nan	nan	-1.57895	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.5	nan	-2.0	nan	-2.71429	nan	nan	nan	-0.1860459302325582
Livvi	nan	nan	nan	nan	nan	nan	3.125	-1.08451	nan	0.9638	1.05714	nan	0.88816	3.0	1.03226	nan	0.0	nan	nan	nan	3.79661	nan	nan	nan	4.5	nan	nan	-1.0	nan	-2.0	nan	nan	nan	1.0	nan	2.0	nan	-0.63222	nan	nan	nan	nan	nan	nan	nan	nan	-0.06667	5.34043	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.48718	nan	-0.59589	nan	0.68874	0.61538	nan	3.0	0.824480109699769
OldEastSlavic	nan	nan	nan	nan	nan	nan	2.02599	-0.72835	nan	0.98983	0.79578	nan	1.08837	0.68922	0.32253	nan	-1.31481	nan	nan	nan	4.56058	nan	nan	nan	6.33781	nan	nan	-0.3946	nan	-2.58623	-7.13944	nan	nan	1.12386	nan	1.0	nan	-0.2885	nan	nan	nan	nan	nan	nan	nan	nan	0.58858	3.11613	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.26581	nan	-0.769	nan	0.487	0.81645	nan	0.57225	0.6412986837926569
OldTurkish	nan	nan	nan	nan	nan	nan	4.0	-2.0	nan	-0.45714	-0.75	nan	-0.09524	nan	-1.33333	nan	-1.28571	nan	nan	nan	3.58333	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-2.77778	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.84146	nan	-4.23529	nan	-4.0	nan	nan	3.0	-0.5546227731092438
Naija	nan	nan	nan	nan	nan	nan	nan	-2.51317	nan	1.80386	1.18372	4.08511	2.04723	1.83885	1.51169	nan	1.02251	1.28415	2.15679	2.00851	4.8367	4.36257	5.9384	3.54477	nan	3.0	nan	-1.36909	-1.69787	-4.22256	-7.26397	nan	nan	1.04174	1.05294	nan	nan	-0.99818	2.02083	nan	3.04229	nan	1.22222	-10.01238	-1.25474	3.0	2.0	4.2705	6.37166	2.33333	3.0	-4.34667	-8.75714	nan	nan	4.48739	nan	4.352	2.40784	nan	-1.24457	nan	1.0	0.61111	2.0	-3.59447	1.0978600739224136
Polish	nan	nan	nan	nan	nan	nan	2.15321	-2.02288	nan	1.31814	-0.08855	nan	1.51853	1.04482	1.14558	nan	nan	nan	nan	nan	4.92642	nan	nan	nan	5.14599	nan	nan	-1.05246	nan	-1.53378	nan	nan	nan	1.11249	nan	nan	-3.95956	-0.03602	nan	nan	nan	nan	nan	nan	nan	nan	-0.53571	-2.56404	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.39018	nan	-1.28129	nan	0.49836	0.67973	nan	0.6	1.1381217274116928
Portuguese	nan	nan	nan	nan	nan	nan	3.60622	-1.99869	nan	1.64198	1.15987	nan	1.70004	1.16164	1.41525	nan	1.28928	nan	nan	nan	5.92304	nan	nan	nan	4.74061	nan	nan	-1.12641	nan	-5.47134	-2.5	nan	nan	1.07473	nan	1.0	6.45455	0.70966	nan	nan	nan	nan	nan	nan	nan	nan	2.89474	3.13316	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.11052	-1.0	-2.67797	nan	1.17523	0.51578	nan	-0.82353	1.4828347232087324
FrisianDutch	nan	nan	nan	nan	nan	nan	1.60417	-2.19626	nan	1.70595	3.07792	nan	1.43405	2.65625	2.22785	nan	1.42308	nan	nan	nan	3.96226	nan	nan	nan	nan	nan	nan	-1.3142	nan	0.30653	-3.125	nan	nan	1.0	nan	1.16667	3.0	-0.16547	nan	nan	nan	nan	nan	nan	nan	nan	4.55556	3.7619	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.7037	-0.94648	nan	0.33217	0.30233	nan	1.66667	0.6164541400815542
HindiEnglish	nan	nan	nan	nan	nan	nan	-1.41667	-3.33469	nan	0.29429	-0.56668	nan	0.60877	-0.0083	0.51528	nan	-0.9929	nan	nan	nan	5.47386	nan	nan	nan	4.0	nan	nan	-1.55271	nan	5.98527	nan	nan	nan	1.0	nan	nan	nan	-0.65619	nan	nan	nan	nan	nan	nan	nan	nan	2.61111	8.12	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.44574	nan	-2.4827	nan	-0.89214	-1.58667	nan	-3.16	0.24894134824667472
TurkishGerman	nan	nan	nan	nan	nan	nan	2.84848	-3.09993	nan	1.08032	2.70104	nan	0.80379	1.43777	0.83001	nan	0.31781	nan	nan	nan	5.6973	nan	nan	nan	5.18577	nan	nan	-1.18813	nan	-1.88598	2.85841	nan	nan	1.03509	nan	nan	nan	-0.60364	nan	nan	nan	nan	nan	nan	nan	nan	0.52174	6.57895	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.28429	-2.85263	-1.27999	nan	-1.72931	-0.56657	nan	-0.7551	0.7158798685405613
K'iche'	nan	nan	nan	nan	nan	nan	1.63158	-1.63415	-1.0	1.24845	-0.14091	nan	1.50328	1.9	-1.0	nan	1.0678	nan	nan	nan	4.21622	nan	nan	nan	2.0	nan	nan	-1.10552	nan	-0.68	-1.28571	nan	nan	1.05882	nan	1.0	nan	0.31575	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.5567	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.0433	nan	0.92194	nan	1.45104	0.89712	nan	1.53846	1.2266291777954954
Romanian	nan	nan	nan	nan	nan	nan	4.05623	-2.70186	2.0	1.08848	0.95833	nan	1.23572	0.06833	1.1168	nan	0.53518	nan	nan	nan	6.13314	nan	nan	nan	7.2211	nan	nan	-0.74609	nan	-2.89636	nan	nan	nan	1.03907	nan	1.12712	3.63636	0.73749	nan	nan	nan	nan	nan	nan	nan	nan	0.80543	6.39173	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.0947	6.0	-1.60246	nan	0.96753	-0.21951	nan	-1.73423	1.356549497061378
Russian	nan	nan	nan	nan	nan	nan	2.37635	-2.57143	nan	1.4952	0.84299	nan	1.60777	0.38945	0.78324	nan	-1.37546	nan	nan	nan	5.13075	nan	nan	nan	4.9772	nan	nan	-1.16695	nan	0.00912	-4.32609	nan	nan	1.15046	nan	1.06227	6.418	-0.24267	nan	nan	nan	nan	nan	nan	nan	nan	0.46159	1.74566	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.34487	0.46667	-1.45311	nan	-0.08526	1.00582	nan	-1.47692	1.0460126961349652
Sanskrit	nan	nan	nan	nan	nan	nan	1.57031	0.26158	nan	-0.94335	-0.38095	nan	-0.85919	-0.96489	-1.33127	nan	-1.26829	nan	nan	nan	2.29692	nan	nan	nan	1.85507	nan	nan	-1.52304	nan	-1.30801	-4.0	nan	nan	1.27517	nan	nan	nan	-1.18638	nan	nan	nan	nan	nan	nan	nan	nan	-0.71138	3.35981	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.91282	nan	-1.512	nan	-1.52358	0.93103	nan	-1.08971	-0.8347014208866014
Slovak	nan	nan	nan	nan	nan	nan	3.58983	-1.90917	nan	0.98254	0.61057	nan	1.17702	0.11372	1.15889	nan	-2.4	nan	nan	nan	4.45398	nan	nan	nan	3.41176	nan	nan	-1.22436	nan	-1.30435	nan	nan	nan	1.23232	nan	nan	nan	-0.32	nan	nan	nan	nan	nan	nan	nan	nan	3.07812	3.52308	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.47397	nan	-0.71795	nan	0.03244	-0.54693	nan	1.58824	0.9355324848293669
Slovenian	nan	nan	nan	nan	nan	nan	2.85833	-2.01493	nan	1.42668	2.09978	nan	1.25368	-1.05504	1.9586	nan	nan	nan	nan	nan	4.36651	nan	nan	nan	4.64474	nan	nan	-1.30838	nan	-0.8446	0.22807	nan	nan	1.00583	nan	1.16667	nan	-0.29858	nan	nan	nan	nan	nan	nan	nan	nan	-0.90244	7.67905	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.16692	-2.37408	-0.2543	nan	-0.00805	-1.75071	nan	-0.3125	1.190790460627567
NorthSami	nan	nan	nan	nan	nan	nan	2.25	1.21125	nan	1.14512	1.38199	nan	0.91685	1.57143	1.53411	nan	-2.25	nan	nan	nan	3.416	nan	nan	nan	2.35484	nan	nan	-0.88128	nan	0.73704	nan	nan	nan	0.97674	nan	nan	nan	0.04439	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.26852	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.61115	nan	-0.51659	nan	1.45987	1.66667	nan	-1.1875	1.3721296161221714
SkoltSami	nan	nan	nan	nan	nan	nan	2.57143	-2.26389	nan	0.64124	1.21739	nan	0.46753	0.5	0.67391	nan	nan	nan	nan	nan	3.65233	nan	nan	nan	3.51282	nan	nan	-1.07895	nan	-2.0	-1.0	nan	nan	-0.5	nan	1.0	nan	-0.96416	nan	nan	nan	nan	nan	nan	nan	nan	1.0	5.22222	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.68033	-2.55556	-1.10667	nan	0.08642	0.5625	nan	-1.125	0.8368873149309913
Soi	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.5	2.0	nan	0.36364	nan	nan	nan	-1.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.0	nan	nan	nan	-2.07143	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.5	nan	-1.5	nan	-2.8	nan	nan	nan	-0.47457593220338984
Albanian	nan	nan	nan	nan	nan	nan	4.0	-1.30556	nan	1.18049	1.0	nan	1.29487	0.91667	0.6	nan	1.0	nan	nan	nan	3.52381	nan	nan	nan	nan	nan	nan	-0.99275	nan	nan	nan	nan	nan	1.0	nan	nan	nan	1.06701	nan	nan	nan	nan	nan	nan	nan	nan	1.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	7.58824	nan	-1.85714	nan	0.84211	-0.5	nan	nan	1.1630754170571698
Serbian	nan	nan	nan	nan	nan	nan	3.26584	-1.60586	nan	1.45686	1.1708	nan	1.49386	1.56731	1.73154	nan	-2.0	nan	nan	nan	4.93251	nan	nan	nan	4.0	nan	nan	-1.29024	nan	-2.68802	nan	nan	nan	1.27907	nan	nan	5.72727	-0.01035	nan	nan	nan	nan	nan	nan	nan	nan	1.2093	8.87408	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.05664	nan	-1.41299	nan	0.9747	-0.70301	nan	-3.0	1.4614246080486004
Swedish	nan	nan	nan	nan	nan	nan	5.09853	-1.82083	nan	1.80285	1.77934	nan	1.78499	2.12924	1.88978	nan	1.13584	nan	nan	nan	5.04868	nan	nan	nan	4.74537	nan	nan	-1.62972	nan	-2.71429	-2.07713	nan	nan	0.99608	nan	nan	2.2	-0.11272	nan	nan	nan	nan	nan	nan	nan	nan	2.52941	11.79445	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	7.3248	-12.25	-0.98994	nan	1.35667	0.26085	nan	0.68478	1.5962951757742265
SwedishSign	nan	nan	nan	nan	nan	nan	2.33333	-1.85714	1.11111	1.06383	1.12	nan	0.96992	1.93333	0.93333	nan	0.96842	nan	nan	nan	2.10798	nan	nan	nan	2.0	nan	nan	-0.20312	nan	1.5	nan	nan	nan	1.5	nan	nan	nan	0.35519	nan	nan	nan	nan	nan	nan	nan	nan	1.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.5	-0.63462	nan	0.68852	-0.05556	nan	1.0	0.9620464759036144
Tamil	nan	nan	nan	nan	nan	nan	nan	-0.13333	nan	-1.69008	-1.01297	nan	-1.76522	-3.50538	-8.33333	nan	0.85714	nan	nan	nan	3.93776	nan	nan	nan	2.66667	nan	nan	-1.02381	nan	nan	nan	nan	nan	nan	nan	nan	nan	-2.10636	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.8	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-0.7751	nan	-2.95876	nan	-3.27434	-2.5	nan	-2.0	-1.8359677564867285
Telugu	nan	nan	nan	nan	nan	nan	1.0	-0.92308	2.0	-1.50815	nan	nan	-1.42492	-2.3	nan	nan	-1.03046	nan	nan	nan	1.94231	nan	nan	nan	nan	nan	nan	-0.98065	nan	0.0	-3.0	nan	nan	1.0	nan	nan	-3.0	-1.3942	nan	nan	nan	nan	nan	nan	nan	nan	-1.0	1.28571	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.82116	nan	-2.04113	nan	-1.62356	1.0	nan	-1.30769	-0.9363188642942278
Thai	nan	nan	nan	nan	nan	nan	1.59669	-2.55399	2.89879	1.04239	0.42913	nan	1.05157	2.38049	1.09731	nan	1.45073	nan	nan	nan	5.67976	nan	nan	nan	4.0	nan	nan	0.6707	nan	5.31034	-2.5	nan	nan	1.20316	nan	1.0	nan	1.60915	nan	nan	nan	nan	nan	nan	nan	nan	nan	10.2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.12132	-4.0	-3.01953	nan	1.43875	1.23364	nan	-4.0	1.0108211192299585
Tagalog	nan	nan	nan	nan	nan	nan	nan	-1.54545	nan	1.00635	2.0	nan	0.98384	2.5	1.0	nan	0.09091	nan	nan	nan	3.33333	nan	nan	nan	nan	nan	nan	-1.30556	nan	1.5	nan	nan	nan	1.0	nan	nan	nan	0.20918	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.18182	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.17949	nan	1.74286	nan	1.86335	1.07143	nan	0.0	1.5475647119249665
Tupinambá	nan	nan	nan	nan	nan	nan	2.5	2.0	nan	-0.98578	-1.0	nan	-1.10891	3.5	1.66667	nan	-1.0	nan	nan	nan	2.51282	nan	nan	nan	2.5	nan	nan	-1.0	nan	0.2549	nan	nan	nan	nan	nan	nan	nan	-0.36441	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.17625	nan	-0.73846	nan	0.63107	1.59574	nan	nan	0.36662346254927725
Turkish	nan	nan	nan	nan	nan	nan	3.10335	-2.73743	-1.46193	-1.53711	-0.99348	nan	-1.58256	-1.93235	-1.22457	nan	-0.45197	nan	nan	nan	3.98086	nan	nan	nan	3.38448	nan	nan	-1.16594	nan	-3.71348	3.49333	nan	nan	1.09388	nan	1.0	1.40394	-1.87894	nan	nan	nan	nan	nan	nan	nan	nan	-1.64407	-3.97095	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.2548	-5.0	-3.66425	nan	-2.77243	0.17286	nan	-1.83133	-1.3565476110405879
