name	acl	acl:adv	acl:attr	acl:cleft	acl:fixed	acl:inf	acl:relat	acl:relcl	advcl	advcl:abs	advcl:cau	advcl:cleft	advcl:cmpr	advcl:cond	advcl:coverb	advcl:eval	advcl:lcl	advcl:lto	advcl:mcl	advcl:pred	advcl:relcl	advcl:sp	advcl:svc	advcl:tcl	advmod	advmod:arg	advmod:cau	advmod:comp	advmod:deg	advmod:det	advmod:df	advmod:emph	advmod:eval	advmod:fixed	advmod:foc	advmod:freq	advmod:lfrom	advmod:lmod	advmod:lmp	advmod:locy	advmod:lto	advmod:mmod	advmod:mode	advmod:neg	advmod:obl	advmod:que	advmod:tfrom	advmod:tlocy	advmod:tmod	advmod:to	advmod:tto	amod	amod:att	amod:attlvc	amod:flat	appos	appos:trans	aux	aux:aff	aux:aspect	aux:caus	aux:clitic	aux:cnd	aux:ex	aux:imp	aux:nec	aux:neg	aux:opt	aux:part	aux:pass	aux:pot	aux:q	aux:tense	case	case:acc	case:adv	case:aff	case:det	case:gen	case:loc	case:pred	case:voc	cc	cc:nc	cc:preconj	ccomp	ccomp:cleft	ccomp:obj	ccomp:obl	ccomp:pmod	ccomp:pred	clf	compound	compound:a	compound:affix	compound:dir	compound:ext	compound:lvc	compound:nn	compound:preverb	compound:prt	compound:quant	compound:redup	compound:smixut	compound:svc	compound:vo	compound:vv	conj	conj:expl	conj:extend	conj:svc	cop	cop:expl	cop:locat	cop:own	csubj	csubj:cleft	csubj:cop	csubj:pass	dep	dep:aff	dep:agr	dep:alt	dep:ana	dep:aux	dep:comp	dep:conj	dep:cop	dep:emo	dep:infl	dep:mark	dep:mod	dep:pos	dep:redup	dep:ss	det	det:adj	det:noun	det:numgov	det:nummod	det:poss	det:predet	det:pron	det:rel	discourse	discourse:emo	discourse:filler	discourse:intj	discourse:sp	dislocated	dislocated:cleft	dislocated:csubj	dislocated:nsubj	dislocated:obj	dislocated:subj	expl	expl:comp	expl:impers	expl:pass	expl:poss	expl:pv	expl:subj	fixed	flat	flat:abs	flat:dist	flat:foreign	flat:name	flat:num	flat:range	flat:repeat	flat:sibl	flat:title	flat:vv	goeswith	iobj	iobj:agent	iobj:appl	iobj:patient	list	mark	mark:adv	mark:advmod	mark:aff	mark:prt	mark:q	mark:rel	nmod	nmod:agent	nmod:appos	nmod:arg	nmod:att	nmod:attlvc	nmod:attr	nmod:bahuv	nmod:cau	nmod:comp	nmod:flat	nmod:gen	nmod:gobj	nmod:gsubj	nmod:lfrom	nmod:lmod	nmod:npmod	nmod:obj	nmod:obl	nmod:part	nmod:poss	nmod:pred	nmod:prp	nmod:redup	nmod:relat	nmod:subj	nmod:tmod	nsubj	nsubj:advmod	nsubj:aff	nsubj:bfoc	nsubj:caus	nsubj:cleft	nsubj:cop	nsubj:ifoc	nsubj:lfoc	nsubj:lvc	nsubj:nc	nsubj:obj	nsubj:pass	nsubj:periph	nummod	nummod:det	nummod:entity	nummod:flat	nummod:gov	obj	obj:advmod	obj:advneg	obj:agent	obj:appl	obj:caus	obj:lvc	obj:obl	obj:periph	obl	obl:advmod	obl:agent	obl:appl	obl:arg	obl:cau	obl:cmp	obl:cmpr	obl:comp	obl:dat	obl:freq	obl:inst	obl:lfrom	obl:lmod	obl:lmp	obl:lto	obl:lvc	obl:mcl	obl:mod	obl:npmod	obl:orphan	obl:own	obl:patient	obl:pmod	obl:poss	obl:prep	obl:sentcon	obl:smod	obl:tmod	orphan	orphan:missing	parataxis	parataxis:appos	parataxis:conj	parataxis:coord	parataxis:deletion	parataxis:discourse	parataxis:dislocated	parataxis:hashtag	parataxis:insert	parataxis:mod	parataxis:newsent	parataxis:nsubj	parataxis:obj	parataxis:parenth	parataxis:rel	parataxis:rep	parataxis:restart	parataxis:rt	parataxis:sentence	parataxis:trans	parataxis:url	punct	reparandum	vocative	vocative:cl	vocative:mention	xcomp	xcomp:cleft	xcomp:ds	xcomp:obj	xcomp:pred	xcomp:sp	xcomp:subj	total
German	10.34496	nan	nan	nan	nan	nan	nan	9.50903	9.77515	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.11908	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.11758	nan	nan	nan	2.58401	nan	5.56886	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.96067	nan	nan	nan	1.75759	nan	nan	nan	nan	nan	nan	nan	nan	2.7612	nan	2.45455	11.34175	nan	nan	nan	nan	nan	nan	6.44888	nan	nan	nan	nan	nan	nan	nan	6.80108	nan	nan	nan	nan	nan	nan	5.85832	nan	nan	nan	3.55008	nan	nan	nan	9.92718	nan	nan	10.26646	4.08739	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.4025	nan	nan	nan	nan	1.34712	nan	nan	nan	2.70968	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.26356	nan	nan	nan	nan	4.75637	nan	1.13615	1.52923	nan	nan	nan	1.25261	nan	nan	nan	nan	nan	nan	1.5	5.06984	nan	nan	nan	nan	5.50648	nan	nan	nan	nan	nan	nan	2.77722	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.47126	nan	nan	nan	nan	nan	nan	5.09729	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.65961	nan	1.08284	nan	nan	nan	nan	4.22317	nan	nan	nan	nan	nan	nan	nan	nan	5.05253	nan	2.66667	nan	5.8	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.475	3.88764	nan	10.1343	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	7.23957	1.0	6.33333	nan	nan	7.11153	nan	nan	nan	nan	nan	nan	3.8196607196928754
Greek	4.59248	nan	nan	nan	nan	nan	nan	4.65625	10.30941	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.69383	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.26348	nan	nan	nan	5.76136	nan	1.39298	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.09659	nan	nan	nan	nan	nan	nan	nan	nan	2.54985	nan	nan	6.51491	nan	nan	nan	nan	nan	nan	1.63636	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	7.79466	nan	nan	nan	2.12521	nan	nan	nan	5.06604	nan	nan	6.08696	1.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.31116	nan	nan	nan	nan	nan	nan	nan	nan	5.14286	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.11111	nan	nan	nan	nan	nan	nan	1.05495	1.34187	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.1	nan	nan	nan	nan	4.78399	nan	nan	nan	nan	nan	nan	2.43749	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.49916	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.14962	nan	1.24675	nan	nan	nan	nan	2.51008	nan	nan	nan	nan	nan	nan	nan	nan	4.64714	nan	4.10476	nan	10.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.21951	nan	9.29204	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	9.55436	nan	6.47297	nan	nan	2.60033	nan	nan	nan	nan	nan	nan	3.472917065587328
English	3.55014	nan	nan	nan	nan	nan	nan	4.20412	7.33129	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.14057	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.33295	nan	nan	nan	3.94773	nan	1.58742	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.21943	nan	nan	nan	1.98197	nan	nan	nan	nan	nan	nan	nan	nan	2.64698	nan	2.04622	5.61072	nan	nan	nan	nan	nan	nan	1.28249	nan	nan	nan	nan	nan	nan	nan	1.27806	nan	nan	nan	nan	nan	nan	7.05956	nan	nan	nan	2.15154	nan	nan	nan	5.33866	nan	nan	6.46032	8.47332	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.56832	nan	nan	nan	nan	nan	2.31937	nan	nan	4.11208	nan	nan	nan	nan	5.98851	nan	nan	nan	nan	nan	1.66374	nan	nan	nan	nan	nan	nan	1.09675	1.27136	nan	nan	2.30476	nan	nan	nan	nan	nan	nan	nan	2.08673	1.18581	nan	nan	nan	7.52331	2.50867	nan	nan	nan	nan	nan	nan	2.71643	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.77256	nan	nan	nan	1.54498	nan	nan	nan	nan	nan	2.74129	2.59418	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.82829	nan	1.58897	nan	nan	nan	nan	2.16169	nan	nan	nan	nan	nan	nan	nan	nan	4.52306	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.36542	nan	nan	nan	nan	nan	nan	nan	nan	4.07653	2.65217	nan	10.45189	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	7.75121	3.30625	4.91646	nan	nan	2.44817	nan	nan	nan	nan	nan	nan	3.3181266895059123
Spanish	5.19509	nan	nan	nan	nan	nan	nan	5.58745	8.87171	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.3577	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.33155	nan	nan	nan	3.56241	nan	1.32748	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.14052	nan	nan	nan	1.72158	nan	nan	nan	nan	nan	nan	nan	nan	2.39281	nan	2.16667	8.73477	nan	nan	nan	nan	nan	nan	1.73542	nan	nan	nan	nan	nan	nan	nan	1.30503	nan	nan	nan	nan	nan	nan	7.95052	nan	nan	nan	1.86836	nan	nan	nan	5.50205	nan	nan	4.25	3.33718	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.14791	nan	nan	nan	nan	nan	nan	nan	nan	7.47706	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.21041	nan	1.30337	1.26927	nan	1.1593	nan	1.33019	1.6931	nan	nan	nan	1.1381	nan	nan	nan	nan	nan	nan	1.21739	1.66476	nan	nan	nan	3.3125	3.18992	nan	nan	nan	nan	nan	nan	3.27284	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.0605	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.56183	nan	1.21992	nan	nan	nan	nan	2.562	nan	nan	nan	nan	nan	nan	nan	nan	5.05084	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.66176	4.2619	nan	13.17737	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	9.17259	nan	8.5	nan	nan	2.9195	nan	nan	nan	nan	nan	nan	3.5424726441057195
Yupik	1.11765	nan	nan	nan	nan	nan	nan	nan	4.72603	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.27632	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.85714	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.2664	nan	nan	nan	1.0	1.01667	nan	nan	1.08333	1.0	1.29991	1.0	nan	1.0	nan	nan	2.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.0	nan	nan	nan	nan	nan	nan	1.60563	nan	nan	1.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.60694	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.0	nan	nan	nan	nan	2.71074	nan	nan	nan	nan	nan	nan	nan	nan	3.47788	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.15909	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.38065	nan	nan	nan	nan	1.05882	nan	nan	nan	nan	nan	nan	1.857952188647275
Estonian	3.10456	nan	nan	nan	nan	nan	nan	5.13653	6.25077	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.99564	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.27473	nan	nan	nan	1.84665	nan	2.24218	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.36177	nan	nan	nan	nan	nan	nan	nan	nan	2.19667	nan	1.56703	6.42771	nan	nan	nan	nan	nan	nan	1.77418	nan	nan	nan	nan	nan	nan	nan	1.86003	nan	nan	nan	nan	nan	nan	5.9189	nan	nan	nan	2.2747	nan	nan	nan	3.60272	nan	3.35574	nan	2.53012	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.37128	nan	nan	nan	nan	nan	nan	nan	nan	3.73134	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.03004	1.35615	nan	nan	2.12717	nan	nan	nan	nan	nan	nan	nan	1.22881	nan	nan	nan	nan	8.23077	3.55815	nan	nan	nan	nan	nan	nan	1.5146	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.67613	nan	nan	nan	nan	nan	3.58969	nan	nan	nan	nan	nan	nan	nan	1.31341	nan	nan	nan	nan	2.56	nan	nan	nan	nan	nan	nan	nan	nan	2.72219	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.37604	nan	6.24865	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.00144	1.625	3.37156	nan	nan	2.65621	nan	nan	nan	nan	nan	nan	3.2462672602419813
Basque	2.06277	nan	nan	nan	nan	nan	nan	nan	3.96124	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.81898	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.07399	nan	nan	nan	4.0018	nan	1.15043	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.00952	nan	nan	nan	nan	nan	nan	nan	nan	3.45233	nan	nan	3.97479	nan	nan	nan	nan	nan	nan	1.01367	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.18467	nan	nan	nan	1.73216	nan	nan	nan	4.0918	nan	nan	nan	1.41803	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.12599	nan	nan	nan	nan	nan	nan	nan	nan	3.66667	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.12069	1.00729	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.73288	nan	nan	nan	nan	1.8894	nan	nan	nan	nan	nan	nan	1.51112	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.3492	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.175	nan	nan	nan	nan	2.05039	nan	nan	nan	nan	nan	nan	nan	nan	3.16412	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.28571	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.96683	nan	3.21429	nan	nan	2.16667	nan	nan	nan	nan	nan	nan	3.09461910867052
Persian	7.24184	nan	nan	nan	nan	nan	nan	7.89466	8.346	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.0489	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.16612	nan	nan	nan	3.27805	nan	1.8182	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.04427	nan	nan	nan	1.41282	nan	nan	nan	nan	nan	nan	nan	nan	3.46597	nan	3.26531	8.81561	nan	nan	nan	nan	nan	nan	1.24546	nan	nan	nan	nan	1.24465	nan	nan	1.1068	nan	nan	nan	nan	nan	nan	5.96622	nan	nan	nan	2.32839	nan	nan	nan	6.03666	nan	nan	nan	2.3234	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.03163	nan	nan	nan	nan	nan	2.01852	nan	nan	nan	nan	nan	nan	nan	10.42857	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.23106	1.27856	nan	nan	1.14286	1.34701	1.52059	nan	nan	nan	nan	nan	1.0	1.33333	nan	nan	nan	nan	6.55661	nan	nan	nan	nan	nan	nan	1.72365	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.23557	nan	nan	nan	nan	nan	nan	7.69813	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.0	nan	8.20821	nan	1.25582	nan	nan	nan	nan	5.45771	nan	nan	nan	nan	nan	nan	nan	nan	5.77959	nan	nan	nan	3.39131	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.71379	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.73721	nan	6.75417	nan	nan	2.45358	nan	nan	nan	nan	nan	nan	3.3777515184102964
Finnish	2.80684	nan	nan	nan	nan	nan	nan	4.89263	5.04812	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.77677	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.22696	nan	nan	nan	2.94004	nan	1.7288	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.3282	nan	nan	nan	1.2836	nan	nan	nan	nan	nan	nan	nan	nan	2.07671	nan	1.55801	5.13541	nan	nan	nan	nan	nan	nan	1.44701	nan	nan	nan	nan	nan	1.43832	nan	1.55331	nan	nan	nan	nan	nan	nan	5.54938	nan	nan	nan	2.05156	nan	nan	1.44965	3.88519	nan	3.83617	nan	2.35811	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.31968	nan	nan	nan	nan	nan	nan	nan	nan	4.70709	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.08206	nan	nan	nan	nan	nan	nan	1.05783	1.52261	nan	nan	1.82308	1.54646	nan	nan	nan	nan	nan	nan	1.0	nan	nan	nan	nan	nan	3.07172	nan	nan	nan	nan	nan	nan	1.86459	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.33919	1.40217	nan	nan	nan	nan	nan	nan	1.39284	nan	nan	nan	nan	nan	nan	2.25084	nan	nan	nan	nan	nan	3.6118	nan	nan	nan	nan	nan	nan	nan	1.20293	nan	nan	nan	nan	2.10145	nan	nan	nan	nan	nan	nan	nan	nan	2.78767	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.84444	nan	9.00861	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.1344	1.82353	3.7561	nan	nan	1.71594	nan	2.08073	nan	nan	nan	nan	2.621949308045756
Faroese	4.16652	nan	nan	nan	nan	nan	nan	4.46523	4.41649	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.7958	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.2373	nan	nan	nan	3.48305	nan	1.63004	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.10526	nan	nan	nan	1.33463	nan	nan	nan	nan	nan	nan	nan	nan	2.82365	nan	1.0	6.09918	nan	nan	nan	nan	nan	nan	1.73628	nan	nan	nan	nan	nan	nan	nan	1.7583	nan	nan	nan	nan	nan	nan	10.21585	nan	nan	nan	1.85994	nan	nan	nan	3.66667	nan	nan	nan	2.33071	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.32558	nan	nan	nan	nan	nan	nan	nan	nan	5.83333	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.54545	nan	nan	nan	nan	nan	nan	1.0	1.13514	nan	nan	2.0	1.0	nan	nan	nan	nan	nan	nan	nan	1.25225	nan	nan	nan	nan	2.50492	nan	nan	nan	nan	nan	nan	1.39474	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.10491	nan	nan	nan	nan	nan	nan	2.09446	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.0	nan	1.20588	nan	nan	nan	nan	1.73833	nan	nan	nan	nan	nan	nan	nan	nan	3.89437	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.0	nan	5.45833	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.55489	nan	4.80583	nan	nan	2.9895	nan	nan	nan	nan	nan	nan	2.653932064251265
French	4.85321	nan	nan	nan	nan	nan	nan	5.95568	10.66954	nan	nan	6.42857	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.6187	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.28387	nan	nan	nan	3.30859	nan	1.43594	nan	nan	1.12846	nan	nan	nan	nan	nan	nan	nan	nan	1.28299	nan	nan	1.47601	1.81541	nan	nan	nan	nan	nan	nan	nan	nan	2.87794	nan	nan	8.07442	nan	nan	nan	nan	nan	nan	1.10833	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	8.10005	nan	nan	nan	2.15844	nan	nan	nan	6.29613	nan	nan	6.4	2.97977	nan	nan	nan	nan	nan	1.58289	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.14678	nan	nan	nan	nan	nan	nan	nan	nan	2.80819	nan	nan	nan	nan	5.8327	nan	nan	nan	nan	nan	1.51206	1.22653	nan	1.13586	nan	nan	2.05925	1.56283	1.14561	nan	nan	1.45525	1.10835	nan	nan	nan	nan	nan	nan	1.02439	3.63062	2.54167	nan	nan	nan	3.20309	nan	nan	nan	nan	nan	nan	3.34571	nan	1.30172	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.06669	nan	nan	nan	4.82439	nan	nan	nan	nan	nan	nan	nan	4.59844	nan	1.83974	nan	nan	nan	nan	2.62965	nan	nan	2.46377	nan	nan	1.26014	nan	nan	5.85861	nan	3.52773	nan	3.35783	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.87277	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.2066	nan	13.74493	nan	nan	nan	nan	nan	nan	nan	5.6	nan	nan	nan	nan	7.27273	nan	nan	nan	nan	nan	nan	nan	9.48393	2.83797	9.0578	nan	nan	2.6348	nan	nan	nan	nan	nan	nan	3.616382735374544
