name	acl	acl:adv	acl:attr	acl:cleft	acl:fixed	acl:inf	acl:relat	acl:relcl	advcl	advcl:abs	advcl:cau	advcl:cleft	advcl:cmpr	advcl:cond	advcl:coverb	advcl:eval	advcl:lcl	advcl:lto	advcl:mcl	advcl:pred	advcl:relcl	advcl:sp	advcl:svc	advcl:tcl	advmod	advmod:arg	advmod:cau	advmod:comp	advmod:deg	advmod:det	advmod:df	advmod:emph	advmod:eval	advmod:fixed	advmod:foc	advmod:freq	advmod:lfrom	advmod:lmod	advmod:lmp	advmod:locy	advmod:lto	advmod:mmod	advmod:mode	advmod:neg	advmod:obl	advmod:que	advmod:tfrom	advmod:tlocy	advmod:tmod	advmod:to	advmod:tto	amod	amod:att	amod:attlvc	amod:flat	appos	appos:trans	aux	aux:aff	aux:aspect	aux:caus	aux:clitic	aux:cnd	aux:ex	aux:imp	aux:nec	aux:neg	aux:opt	aux:part	aux:pass	aux:pot	aux:q	aux:tense	case	case:acc	case:adv	case:aff	case:det	case:gen	case:loc	case:pred	case:voc	cc	cc:nc	cc:preconj	ccomp	ccomp:cleft	ccomp:obj	ccomp:obl	ccomp:pmod	ccomp:pred	clf	compound	compound:a	compound:affix	compound:dir	compound:ext	compound:lvc	compound:nn	compound:preverb	compound:prt	compound:quant	compound:redup	compound:smixut	compound:svc	compound:vo	compound:vv	conj	conj:expl	conj:extend	conj:svc	cop	cop:expl	cop:locat	cop:own	csubj	csubj:cleft	csubj:cop	csubj:pass	dep	dep:aff	dep:agr	dep:alt	dep:ana	dep:aux	dep:comp	dep:conj	dep:cop	dep:emo	dep:infl	dep:mark	dep:mod	dep:pos	dep:redup	dep:ss	det	det:adj	det:noun	det:numgov	det:nummod	det:poss	det:predet	det:pron	det:rel	discourse	discourse:emo	discourse:filler	discourse:intj	discourse:sp	dislocated	dislocated:cleft	dislocated:csubj	dislocated:nsubj	dislocated:obj	dislocated:subj	expl	expl:comp	expl:impers	expl:pass	expl:poss	expl:pv	expl:subj	fixed	flat	flat:abs	flat:dist	flat:foreign	flat:name	flat:num	flat:range	flat:repeat	flat:sibl	flat:title	flat:vv	goeswith	iobj	iobj:agent	iobj:appl	iobj:patient	list	mark	mark:adv	mark:advmod	mark:aff	mark:prt	mark:q	mark:rel	nmod	nmod:agent	nmod:appos	nmod:arg	nmod:att	nmod:attlvc	nmod:attr	nmod:bahuv	nmod:cau	nmod:comp	nmod:flat	nmod:gen	nmod:gobj	nmod:gsubj	nmod:lfrom	nmod:lmod	nmod:npmod	nmod:obj	nmod:obl	nmod:part	nmod:poss	nmod:pred	nmod:prp	nmod:redup	nmod:relat	nmod:subj	nmod:tmod	nsubj	nsubj:advmod	nsubj:aff	nsubj:bfoc	nsubj:caus	nsubj:cleft	nsubj:cop	nsubj:ifoc	nsubj:lfoc	nsubj:lvc	nsubj:nc	nsubj:obj	nsubj:pass	nsubj:periph	nummod	nummod:det	nummod:entity	nummod:flat	nummod:gov	obj	obj:advmod	obj:advneg	obj:agent	obj:appl	obj:caus	obj:lvc	obj:obl	obj:periph	obl	obl:advmod	obl:agent	obl:appl	obl:arg	obl:cau	obl:cmp	obl:cmpr	obl:comp	obl:dat	obl:freq	obl:inst	obl:lfrom	obl:lmod	obl:lmp	obl:lto	obl:lvc	obl:mcl	obl:mod	obl:npmod	obl:orphan	obl:own	obl:patient	obl:pmod	obl:poss	obl:prep	obl:sentcon	obl:smod	obl:tmod	orphan	orphan:missing	parataxis	parataxis:appos	parataxis:conj	parataxis:coord	parataxis:deletion	parataxis:discourse	parataxis:dislocated	parataxis:hashtag	parataxis:insert	parataxis:mod	parataxis:newsent	parataxis:nsubj	parataxis:obj	parataxis:parenth	parataxis:rel	parataxis:rep	parataxis:restart	parataxis:rt	parataxis:sentence	parataxis:trans	parataxis:url	punct	reparandum	vocative	vocative:cl	vocative:mention	xcomp	xcomp:cleft	xcomp:ds	xcomp:obj	xcomp:pred	xcomp:sp	xcomp:subj	total
German	0.00867	nan	nan	nan	nan	nan	nan	7e-05	0.00541	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.07577	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.05655	nan	nan	nan	0.0143	nan	0.03399	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0099	nan	nan	nan	0.11232	nan	nan	nan	nan	nan	nan	nan	nan	0.02334	nan	0.0	0.00502	nan	nan	nan	nan	nan	nan	0.0065	nan	nan	nan	nan	nan	nan	nan	0.00602	nan	nan	nan	nan	nan	nan	0.02956	nan	nan	nan	0.00823	nan	nan	nan	0.00181	nan	nan	0.00026	0.0003	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.12622	nan	nan	nan	nan	0.00074	nan	nan	nan	1e-05	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00389	nan	nan	nan	nan	0.00288	nan	6e-05	0.02745	nan	nan	nan	0.015	nan	nan	nan	nan	nan	nan	0.0	0.00207	nan	nan	nan	nan	0.01463	nan	nan	nan	nan	nan	nan	0.06755	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00012	nan	nan	nan	nan	nan	nan	0.07478	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00903	nan	0.01672	nan	nan	nan	nan	0.04464	nan	nan	nan	nan	nan	nan	nan	nan	0.06539	nan	0.0	nan	0.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3e-05	2e-05	nan	0.00463	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.11943	1e-05	1e-05	nan	nan	0.00666	nan	nan	nan	nan	nan	nan	3708971
Greek	0.02072	nan	nan	nan	nan	nan	nan	0.01629	0.01285	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.04431	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0699	nan	nan	nan	0.0042	nan	0.03849	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.08545	nan	nan	nan	nan	nan	nan	nan	nan	0.03222	nan	nan	0.01013	nan	nan	nan	nan	nan	nan	0.00035	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.03392	nan	nan	nan	0.00953	nan	nan	nan	0.00337	nan	nan	0.00073	2e-05	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.1929	nan	nan	nan	nan	nan	nan	nan	nan	0.00011	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00029	nan	nan	nan	nan	nan	nan	0.00145	0.01056	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00111	nan	nan	nan	nan	0.01848	nan	nan	nan	nan	nan	nan	0.1024	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0569	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01244	nan	0.00735	nan	nan	nan	nan	0.03788	nan	nan	nan	nan	nan	nan	nan	nan	0.06026	nan	0.00167	nan	2e-05	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00065	nan	0.0018	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.1005	nan	0.00118	nan	nan	0.00959	nan	nan	nan	nan	nan	nan	62878
English	0.01815	nan	nan	nan	nan	nan	nan	0.00962	0.01866	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.05178	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.04952	nan	nan	nan	0.00563	nan	0.03724	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0073	nan	nan	nan	0.0927	nan	nan	nan	nan	nan	nan	nan	nan	0.03286	nan	0.00036	0.00978	nan	nan	nan	nan	nan	nan	0.0313	nan	nan	nan	nan	nan	nan	nan	0.00351	nan	nan	nan	nan	nan	nan	0.03719	nan	nan	nan	0.0208	nan	nan	nan	0.00179	nan	nan	9e-05	0.00129	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.08295	nan	nan	nan	nan	nan	0.00086	nan	nan	0.00257	nan	nan	nan	nan	0.00026	nan	nan	nan	nan	nan	0.00343	nan	nan	nan	nan	nan	nan	0.0036	0.00738	nan	nan	0.00016	nan	nan	nan	nan	nan	nan	nan	0.00059	0.0015	nan	nan	nan	0.00129	0.03742	nan	nan	nan	nan	nan	nan	0.06016	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00042	nan	nan	nan	0.0183	nan	nan	nan	nan	nan	0.00121	0.08671	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00645	nan	0.00882	nan	nan	nan	nan	0.04863	nan	nan	nan	nan	nan	nan	nan	nan	0.05295	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00145	nan	nan	nan	nan	nan	nan	nan	nan	0.00204	0.00017	nan	0.00592	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.11854	0.00024	0.00061	nan	nan	0.01581	nan	nan	nan	nan	nan	nan	665813
Spanish	0.01919	nan	nan	nan	nan	nan	nan	0.00557	0.01632	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.03129	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.05406	nan	nan	nan	0.01669	nan	0.01361	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00197	nan	nan	nan	0.14834	nan	nan	nan	nan	nan	nan	nan	nan	0.02906	nan	1e-05	0.00786	nan	nan	nan	nan	nan	nan	0.0032	nan	nan	nan	nan	nan	nan	nan	0.00032	nan	nan	nan	nan	nan	nan	0.03442	nan	nan	nan	0.0122	nan	nan	nan	0.00196	nan	nan	2e-05	0.00148	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.15013	nan	nan	nan	nan	nan	nan	nan	nan	0.00011	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00583	nan	0.00036	0.00224	nan	0.00323	nan	0.01149	0.02218	nan	nan	nan	0.00021	nan	nan	nan	nan	nan	nan	2e-05	0.00966	nan	nan	nan	2e-05	0.03123	nan	nan	nan	nan	nan	nan	0.08008	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.04825	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0014	nan	0.01317	nan	nan	nan	nan	0.04667	nan	nan	nan	nan	nan	nan	nan	nan	0.05112	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	7e-05	4e-05	nan	0.00249	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.11584	nan	0.0	nan	nan	0.00659	nan	nan	nan	nan	nan	nan	995762
Yupik	0.0048	nan	nan	nan	nan	nan	nan	nan	0.02062	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.02146	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00593	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00113	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00056	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.34877	nan	nan	nan	0.00198	0.03389	nan	nan	0.00339	0.00028	0.30698	0.00141	nan	0.00085	nan	nan	0.00141	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00085	nan	nan	nan	nan	nan	nan	0.02005	nan	nan	0.00085	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.04886	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00028	nan	nan	nan	nan	0.03417	nan	nan	nan	nan	nan	nan	nan	nan	0.03191	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01243	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.08755	nan	nan	nan	nan	0.0096	nan	nan	nan	nan	nan	nan	3541
Estonian	0.02657	nan	nan	nan	nan	nan	nan	0.00757	0.01782	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.08293	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.05009	nan	nan	nan	0.00763	nan	0.02884	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.02093	nan	nan	nan	nan	nan	nan	nan	nan	0.03882	nan	0.00092	0.00673	nan	nan	nan	nan	nan	nan	0.01205	nan	nan	nan	nan	nan	nan	nan	0.01075	nan	nan	nan	nan	nan	nan	0.05233	nan	nan	nan	0.0257	nan	nan	nan	0.00464	nan	0.00217	nan	0.00017	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01734	nan	nan	nan	nan	nan	nan	nan	nan	0.00163	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00095	0.01187	nan	nan	0.0007	nan	nan	nan	nan	nan	nan	nan	0.00048	nan	nan	nan	nan	3e-05	0.02525	nan	nan	nan	nan	nan	nan	0.08618	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.08311	nan	nan	nan	nan	nan	0.02317	nan	nan	nan	nan	nan	nan	nan	0.01335	nan	nan	nan	nan	0.04976	nan	nan	nan	nan	nan	nan	nan	nan	0.09038	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00122	nan	0.0154	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.16815	2e-05	0.00044	nan	nan	0.01392	nan	nan	nan	nan	nan	nan	492434
Basque	0.0102	nan	nan	nan	nan	nan	nan	nan	0.04773	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.05979	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.03726	nan	nan	nan	0.00494	nan	0.09228	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01681	nan	nan	nan	nan	nan	nan	nan	nan	0.0416	nan	nan	0.01058	nan	nan	nan	nan	nan	nan	0.01431	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.04628	nan	nan	nan	0.02181	nan	nan	nan	0.00271	nan	nan	nan	0.00217	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.02696	nan	nan	nan	nan	nan	nan	nan	nan	0.00059	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00258	0.01829	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00909	nan	nan	nan	nan	0.00193	nan	nan	nan	nan	nan	nan	0.09514	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.07752	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01814	nan	nan	nan	nan	0.06689	nan	nan	nan	nan	nan	nan	nan	nan	0.08507	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00044	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.17615	nan	0.00037	nan	nan	0.01238	nan	nan	nan	nan	nan	nan	112450
Persian	0.01617	nan	nan	nan	nan	nan	nan	0.00201	0.00732	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01965	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.04481	nan	nan	nan	0.00231	nan	0.02287	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00147	nan	nan	nan	0.12745	nan	nan	nan	nan	nan	nan	nan	nan	0.04092	nan	7e-05	0.0156	nan	nan	nan	nan	nan	nan	0.05462	nan	nan	nan	nan	0.05397	nan	nan	0.00015	nan	nan	nan	nan	nan	nan	0.04586	nan	nan	nan	0.01561	nan	nan	nan	0.00096	nan	nan	nan	0.00341	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.02016	nan	nan	nan	nan	nan	8e-05	nan	nan	nan	nan	nan	nan	nan	0.0001	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00257	0.01698	nan	nan	0.00024	0.01114	0.00086	nan	nan	nan	nan	nan	0.0	1e-05	nan	nan	nan	nan	0.02278	nan	nan	nan	nan	nan	nan	0.12175	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.02449	nan	nan	nan	nan	nan	nan	0.05181	nan	nan	nan	nan	nan	nan	nan	nan	nan	3e-05	nan	0.00096	nan	0.01176	nan	nan	nan	nan	0.03368	nan	nan	nan	nan	nan	nan	nan	nan	0.08516	nan	nan	nan	0.03035	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00041	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.08152	nan	0.00034	nan	nan	0.00758	nan	nan	nan	nan	nan	nan	708761
Finnish	0.02393	nan	nan	nan	nan	nan	nan	0.00631	0.01901	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.07838	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.04816	nan	nan	nan	0.00392	nan	0.03836	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00213	nan	nan	nan	0.01591	nan	nan	nan	nan	nan	nan	nan	nan	0.03644	nan	0.00046	0.01038	nan	nan	nan	nan	nan	nan	0.0068	nan	nan	nan	nan	nan	0.00445	nan	0.00175	nan	nan	nan	nan	nan	nan	0.04773	nan	nan	nan	0.02505	nan	nan	0.00108	0.00205	nan	0.00119	nan	0.00075	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01992	nan	nan	nan	nan	nan	nan	nan	nan	0.00221	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00132	nan	nan	nan	nan	nan	nan	0.00284	0.01336	nan	nan	0.00033	0.00849	nan	nan	nan	nan	nan	nan	0.00017	nan	nan	nan	nan	nan	0.02301	nan	nan	nan	nan	nan	nan	0.11091	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00504	0.00186	nan	nan	nan	nan	nan	nan	0.0315	nan	nan	nan	nan	nan	nan	0.08954	nan	nan	nan	nan	nan	0.02147	nan	nan	nan	nan	nan	nan	nan	0.01414	nan	nan	nan	nan	0.05533	nan	nan	nan	nan	nan	nan	nan	nan	0.05435	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00114	nan	0.00323	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.14581	4e-05	0.00093	nan	nan	0.01481	nan	0.00404	nan	nan	nan	nan	395662
Faroese	0.02286	nan	nan	nan	nan	nan	nan	0.01662	0.00943	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.05221	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.02864	nan	nan	nan	0.0047	nan	0.02521	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00076	nan	nan	nan	0.09755	nan	nan	nan	nan	nan	nan	nan	nan	0.05865	nan	6e-05	0.02672	nan	nan	nan	nan	nan	nan	0.01126	nan	nan	nan	nan	nan	nan	nan	0.0108	nan	nan	nan	nan	nan	nan	0.04173	nan	nan	nan	0.03557	nan	nan	nan	0.00036	nan	nan	nan	0.00506	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01714	nan	nan	nan	nan	nan	nan	nan	nan	0.00048	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00066	nan	nan	nan	nan	nan	nan	4e-05	0.00221	nan	nan	2e-05	0.00122	nan	nan	nan	nan	nan	nan	nan	0.00664	nan	nan	nan	nan	0.04255	nan	nan	nan	nan	nan	nan	0.02878	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.02071	nan	nan	nan	nan	nan	nan	0.10465	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6e-05	nan	0.00474	nan	nan	nan	nan	0.04227	nan	nan	nan	nan	nan	nan	nan	nan	0.09735	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4e-05	nan	0.00287	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.16974	nan	0.00205	nan	nan	0.00759	nan	nan	nan	nan	nan	nan	50178
French	0.02035	nan	nan	nan	nan	nan	nan	0.00849	0.00816	nan	nan	0.00028	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.03866	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.04437	nan	nan	nan	0.00621	nan	0.01931	nan	nan	0.00051	nan	nan	nan	nan	nan	nan	nan	nan	0.00655	nan	nan	0.00556	0.12779	nan	nan	nan	nan	nan	nan	nan	nan	0.02237	nan	nan	0.0036	nan	nan	nan	nan	nan	nan	0.0001	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.02833	nan	nan	nan	0.00983	nan	nan	nan	0.00037	nan	nan	3e-05	0.00327	nan	nan	nan	nan	nan	0.00157	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.14353	nan	nan	nan	nan	nan	nan	nan	nan	0.0017	nan	nan	nan	nan	0.00044	nan	nan	nan	nan	nan	0.00631	0.00041	nan	0.00068	nan	nan	0.00161	0.04675	0.0121	nan	nan	0.00107	0.01069	nan	nan	nan	nan	nan	nan	3e-05	0.00272	2e-05	nan	nan	nan	0.01965	nan	nan	nan	nan	nan	nan	0.08053	nan	0.0001	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.05458	nan	nan	nan	0.00017	nan	nan	nan	nan	nan	nan	nan	0.00376	nan	0.01308	nan	nan	nan	nan	0.03161	nan	nan	0.00012	nan	nan	0.0005	nan	nan	0.05786	nan	0.00161	nan	0.01007	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0166	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00079	nan	0.00342	nan	nan	nan	nan	nan	nan	nan	1e-05	nan	nan	nan	nan	4e-05	nan	nan	nan	nan	nan	nan	nan	0.10765	0.00099	0.00014	nan	nan	0.01296	nan	nan	nan	nan	nan	nan	1195467
