name	acl	acl:adv	acl:attr	acl:cleft	acl:fixed	acl:inf	acl:relat	acl:relcl	advcl	advcl:abs	advcl:cau	advcl:cleft	advcl:cmpr	advcl:cond	advcl:coverb	advcl:eval	advcl:lcl	advcl:lto	advcl:mcl	advcl:pred	advcl:relcl	advcl:sp	advcl:svc	advcl:tcl	advmod	advmod:arg	advmod:cau	advmod:comp	advmod:deg	advmod:det	advmod:df	advmod:emph	advmod:eval	advmod:fixed	advmod:foc	advmod:freq	advmod:lfrom	advmod:lmod	advmod:lmp	advmod:locy	advmod:lto	advmod:mmod	advmod:mode	advmod:neg	advmod:obl	advmod:que	advmod:tfrom	advmod:tlocy	advmod:tmod	advmod:to	advmod:tto	amod	amod:att	amod:attlvc	amod:flat	appos	appos:trans	aux	aux:aff	aux:aspect	aux:caus	aux:clitic	aux:cnd	aux:ex	aux:imp	aux:nec	aux:neg	aux:opt	aux:part	aux:pass	aux:pot	aux:q	aux:tense	case	case:acc	case:adv	case:aff	case:det	case:gen	case:loc	case:pred	case:voc	cc	cc:nc	cc:preconj	ccomp	ccomp:cleft	ccomp:obj	ccomp:obl	ccomp:pmod	ccomp:pred	clf	compound	compound:a	compound:affix	compound:dir	compound:ext	compound:lvc	compound:nn	compound:preverb	compound:prt	compound:quant	compound:redup	compound:smixut	compound:svc	compound:vo	compound:vv	conj	conj:expl	conj:extend	conj:svc	cop	cop:expl	cop:locat	cop:own	csubj	csubj:cleft	csubj:cop	csubj:pass	dep	dep:aff	dep:agr	dep:alt	dep:ana	dep:aux	dep:comp	dep:conj	dep:cop	dep:emo	dep:infl	dep:mark	dep:mod	dep:pos	dep:redup	dep:ss	det	det:adj	det:noun	det:numgov	det:nummod	det:poss	det:predet	det:pron	det:rel	discourse	discourse:emo	discourse:filler	discourse:intj	discourse:sp	dislocated	dislocated:cleft	dislocated:csubj	dislocated:nsubj	dislocated:obj	dislocated:subj	expl	expl:comp	expl:impers	expl:pass	expl:poss	expl:pv	expl:subj	fixed	flat	flat:abs	flat:dist	flat:foreign	flat:name	flat:num	flat:range	flat:repeat	flat:sibl	flat:title	flat:vv	goeswith	iobj	iobj:agent	iobj:appl	iobj:patient	list	mark	mark:adv	mark:advmod	mark:aff	mark:prt	mark:q	mark:rel	nmod	nmod:agent	nmod:appos	nmod:arg	nmod:att	nmod:attlvc	nmod:attr	nmod:bahuv	nmod:cau	nmod:comp	nmod:flat	nmod:gen	nmod:gobj	nmod:gsubj	nmod:lfrom	nmod:lmod	nmod:npmod	nmod:obj	nmod:obl	nmod:part	nmod:poss	nmod:pred	nmod:prp	nmod:redup	nmod:relat	nmod:subj	nmod:tmod	nsubj	nsubj:advmod	nsubj:aff	nsubj:bfoc	nsubj:caus	nsubj:cleft	nsubj:cop	nsubj:ifoc	nsubj:lfoc	nsubj:lvc	nsubj:nc	nsubj:obj	nsubj:pass	nsubj:periph	nummod	nummod:det	nummod:entity	nummod:flat	nummod:gov	obj	obj:advmod	obj:advneg	obj:agent	obj:appl	obj:caus	obj:lvc	obj:obl	obj:periph	obl	obl:advmod	obl:agent	obl:appl	obl:arg	obl:cau	obl:cmp	obl:cmpr	obl:comp	obl:dat	obl:freq	obl:inst	obl:lfrom	obl:lmod	obl:lmp	obl:lto	obl:lvc	obl:mcl	obl:mod	obl:npmod	obl:orphan	obl:own	obl:patient	obl:pmod	obl:poss	obl:prep	obl:sentcon	obl:smod	obl:tmod	orphan	orphan:missing	parataxis	parataxis:appos	parataxis:conj	parataxis:coord	parataxis:deletion	parataxis:discourse	parataxis:dislocated	parataxis:hashtag	parataxis:insert	parataxis:mod	parataxis:newsent	parataxis:nsubj	parataxis:obj	parataxis:parenth	parataxis:rel	parataxis:rep	parataxis:restart	parataxis:rt	parataxis:sentence	parataxis:trans	parataxis:url	punct	reparandum	vocative	vocative:cl	vocative:mention	xcomp	xcomp:cleft	xcomp:ds	xcomp:obj	xcomp:pred	xcomp:sp	xcomp:subj	total
Danish	5.44273	nan	nan	nan	nan	nan	nan	5.44273	5.11292	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-0.09804	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.77321	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-0.64132	nan	nan	nan	2.56704	nan	-2.30608	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.60547	nan	nan	nan	nan	nan	nan	nan	nan	-2.22138	nan	nan	-1.51424	nan	nan	nan	nan	nan	nan	1.01519	nan	nan	nan	nan	nan	nan	nan	1.01519	nan	nan	nan	nan	nan	nan	6.12115	nan	nan	nan	-1.8733	nan	nan	nan	nan	nan	nan	nan	2.97154	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.74306	nan	nan	nan	nan	nan	nan	nan	nan	-2.5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.25624	nan	nan	nan	nan	nan	nan	1.14199	1.29745	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.25	0.92258	nan	nan	nan	4.1809	-3.02539	nan	nan	nan	nan	nan	nan	1.69342	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-0.84175	nan	nan	nan	nan	nan	nan	-2.25834	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-0.80542	nan	nan	nan	nan	1.99361	nan	nan	nan	nan	nan	nan	nan	nan	2.4463	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.3	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.27273	nan	nan	6.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.69109	-5.0	0.375	nan	nan	-0.54832	nan	nan	nan	nan	nan	nan	0.8500143619208903
German	9.69906	nan	nan	nan	nan	nan	nan	9.50903	4.31633	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.9145	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.108	nan	nan	nan	2.58401	nan	-4.62571	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-2.71315	nan	nan	nan	-1.73314	nan	nan	nan	nan	nan	nan	nan	nan	-2.74821	nan	-1.90909	9.67517	nan	nan	nan	nan	nan	nan	6.07039	nan	nan	nan	nan	nan	nan	nan	6.68348	nan	nan	nan	nan	nan	nan	5.85832	nan	nan	nan	-1.84162	nan	nan	nan	4.89188	nan	nan	6.62654	-1.74505	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.40048	nan	nan	nan	nan	-1.34712	nan	nan	nan	-1.80645	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-3.39187	nan	nan	nan	nan	-3.89513	nan	1.13615	1.52923	nan	nan	nan	1.25261	nan	nan	nan	nan	nan	nan	1.5	-3.3171	nan	nan	nan	nan	-5.36834	nan	nan	nan	nan	nan	nan	2.28675	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.29195	nan	nan	nan	nan	nan	nan	-4.08019	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-6.38811	nan	-1.07639	nan	nan	nan	nan	-1.22277	nan	nan	nan	nan	nan	nan	nan	nan	-1.66384	nan	-2.66667	nan	3.4	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-0.95833	2.47191	nan	9.5937	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.16462	-1.0	2.33333	nan	nan	4.98105	nan	nan	nan	nan	nan	nan	-0.3702316799969589
Greek	4.5449	nan	nan	nan	nan	nan	nan	4.65039	5.2005	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.3392	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.1215	nan	nan	nan	5.76136	nan	-1.35909	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-2.09436	nan	nan	nan	nan	nan	nan	nan	nan	-2.4926	nan	nan	6.51491	nan	nan	nan	nan	nan	nan	0.81818	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	7.79466	nan	nan	nan	-1.28715	nan	nan	nan	4.40566	nan	nan	3.47826	-1.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.27554	nan	nan	nan	nan	nan	nan	nan	nan	0.57143	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.11111	nan	nan	nan	nan	nan	nan	1.05495	1.34187	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-0.75714	nan	nan	nan	nan	-4.74613	nan	nan	nan	nan	nan	nan	2.3176	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-2.0095	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-0.94501	nan	-1.09524	nan	nan	nan	nan	1.91142	nan	nan	nan	nan	nan	nan	nan	nan	2.436	nan	3.60952	nan	10.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.87805	nan	6.47788	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	7.00965	nan	-5.01351	nan	nan	2.53068	nan	nan	nan	nan	nan	nan	0.8918859168548617
English	3.40518	nan	nan	nan	nan	nan	nan	4.1985	2.67708	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.06254	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.20471	nan	nan	nan	3.94453	nan	-1.56064	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.18238	nan	nan	nan	-1.86878	nan	nan	nan	nan	nan	nan	nan	nan	-2.62523	nan	-1.86134	4.61963	nan	nan	nan	nan	nan	nan	-0.96056	nan	nan	nan	nan	nan	nan	nan	1.27464	nan	nan	nan	nan	nan	nan	7.05956	nan	nan	nan	-1.98332	nan	nan	nan	0.38403	nan	nan	3.50794	7.53828	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.563	nan	nan	nan	nan	nan	-2.31937	nan	nan	-1.55166	nan	nan	nan	nan	-1.35632	nan	nan	nan	nan	nan	-1.53047	nan	nan	nan	nan	nan	nan	1.09675	1.27136	nan	nan	2.30476	nan	nan	nan	nan	nan	nan	nan	2.08673	1.15584	nan	nan	nan	7.51632	-2.50345	nan	nan	nan	nan	nan	nan	1.50107	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.51264	nan	nan	nan	-1.54202	nan	nan	nan	nan	nan	2.41542	-2.40156	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-3.68989	nan	-0.87042	nan	nan	nan	nan	1.88198	nan	nan	nan	nan	nan	nan	nan	nan	2.91017	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-0.16253	nan	nan	nan	nan	nan	nan	nan	nan	1.64533	1.93913	nan	9.75831	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	5.80095	-2.84375	-2.14005	nan	nan	2.39344	nan	nan	nan	nan	nan	nan	0.6316693348883246
Spanish	5.09438	nan	nan	nan	nan	nan	nan	5.57339	5.56615	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.19095	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.69375	nan	nan	nan	3.56241	nan	-1.15795	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.09862	nan	nan	nan	-1.68788	nan	nan	nan	nan	nan	nan	nan	nan	-2.29978	nan	-2.16667	2.74678	nan	nan	nan	nan	nan	nan	1.23887	nan	nan	nan	nan	nan	nan	nan	-1.07233	nan	nan	nan	nan	nan	nan	7.95052	nan	nan	nan	-1.55964	nan	nan	nan	1.95752	nan	nan	3.66667	1.51628	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.11355	nan	nan	nan	nan	nan	nan	nan	nan	-7.25688	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-0.86679	nan	-1.19663	-1.0103	nan	-0.73118	nan	1.33019	1.6931	nan	nan	nan	1.1381	nan	nan	nan	nan	nan	nan	1.21739	-0.20759	nan	nan	nan	3.3125	-3.14844	nan	nan	nan	nan	nan	nan	3.04961	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-3.23658	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-4.11866	nan	-0.51594	nan	nan	nan	nan	2.02995	nan	nan	nan	nan	nan	nan	nan	nan	2.3876	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.57353	4.11905	nan	10.36525	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.96745	nan	0.5	nan	nan	2.18219	nan	nan	nan	nan	nan	nan	1.1447606791984428
Yupik	-1.11765	nan	nan	nan	nan	nan	nan	nan	2.42466	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-0.03947	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.85714	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.24858	nan	nan	nan	-1.0	1.01667	nan	nan	1.08333	-1.0	1.29991	1.0	nan	-1.0	nan	nan	-2.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-2.0	nan	nan	nan	nan	nan	nan	-0.90141	nan	nan	-1.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-2.36416	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-2.0	nan	nan	nan	nan	1.10744	nan	nan	nan	nan	nan	nan	nan	nan	2.69912	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.25	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.36774	nan	nan	nan	nan	-0.94118	nan	nan	nan	nan	nan	nan	1.3213779920926292
Estonian	1.65867	nan	nan	nan	nan	nan	nan	5.10542	2.22251	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.03227	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.23403	nan	nan	nan	1.84665	nan	-2.06669	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.64367	nan	nan	nan	nan	nan	nan	nan	nan	-2.18736	nan	-1.50549	6.18322	nan	nan	nan	nan	nan	nan	0.7216	nan	nan	nan	nan	nan	nan	nan	0.9201	nan	nan	nan	nan	nan	nan	5.9189	nan	nan	nan	-1.40082	nan	nan	nan	3.03855	nan	2.70215	nan	-0.14458	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.3249	nan	nan	nan	nan	nan	nan	nan	nan	-1.35323	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.03004	1.35615	nan	nan	2.12717	nan	nan	nan	nan	nan	nan	nan	1.22881	nan	nan	nan	nan	8.23077	-3.53772	nan	nan	nan	nan	nan	nan	-0.88093	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-0.97271	nan	nan	nan	nan	nan	-1.46017	nan	nan	nan	nan	nan	nan	nan	-0.84656	nan	nan	nan	nan	0.75533	nan	nan	nan	nan	nan	nan	nan	nan	0.18908	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.75541	nan	4.41424	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.19483	0.625	-0.94954	nan	nan	2.12155	nan	nan	nan	nan	nan	nan	0.6033102357473286
Basque	-1.81517	nan	nan	nan	nan	nan	nan	nan	-0.00596	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.9173	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.43484	nan	nan	nan	3.87207	nan	0.77633	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.00952	nan	nan	nan	nan	nan	nan	nan	nan	-2.8136	nan	nan	0.99832	nan	nan	nan	nan	nan	nan	-1.01367	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	6.18467	nan	nan	nan	0.66164	nan	nan	nan	1.4623	nan	nan	nan	1.34426	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.23219	nan	nan	nan	nan	nan	nan	nan	nan	-1.09091	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.12069	1.00729	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-0.69178	nan	nan	nan	nan	1.45622	nan	nan	nan	nan	nan	nan	-1.22266	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-2.25204	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-0.03088	nan	nan	nan	nan	-1.1469	nan	nan	nan	nan	nan	nan	nan	nan	-1.30776	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.91837	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.46522	nan	0.30952	nan	nan	-0.7069	nan	nan	nan	nan	nan	nan	0.1488303654957759
Persian	7.22456	nan	nan	nan	nan	nan	nan	7.89185	-1.45805	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-4.82315	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.04553	nan	nan	nan	3.12927	nan	-0.74269	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.04235	nan	nan	nan	-0.43999	nan	nan	nan	nan	nan	nan	nan	nan	-3.41522	nan	-3.14286	8.66748	nan	nan	nan	nan	nan	nan	-1.23564	nan	nan	nan	nan	-1.23885	nan	nan	-1.08738	nan	nan	nan	nan	nan	nan	5.96622	nan	nan	nan	2.32442	nan	nan	nan	5.73167	nan	nan	nan	1.57888	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.02673	nan	nan	nan	nan	nan	-2.01852	nan	nan	nan	nan	nan	nan	nan	-10.22857	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.23106	1.27856	nan	nan	1.14286	1.34701	1.52059	nan	nan	nan	nan	nan	1.0	-1.33333	nan	nan	nan	nan	-6.55277	nan	nan	nan	nan	nan	nan	1.0999	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.22969	nan	nan	nan	nan	nan	nan	-7.66425	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.63636	nan	-8.19941	nan	-1.08375	nan	nan	nan	nan	-5.42369	nan	nan	nan	nan	nan	nan	nan	nan	-5.30593	nan	nan	nan	-2.88522	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	4.91379	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3.82102	nan	-6.40417	nan	nan	-2.09414	nan	nan	nan	nan	nan	nan	-0.618690133782756
Finnish	1.42317	nan	nan	nan	nan	nan	nan	4.88462	2.21335	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-0.5578	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.19327	nan	nan	nan	2.94004	nan	-1.66845	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.32109	nan	nan	nan	0.86733	nan	nan	nan	nan	nan	nan	nan	nan	-2.0136	nan	-1.45856	4.29859	nan	nan	nan	nan	nan	nan	-0.67348	nan	nan	nan	nan	nan	-1.3826	nan	1.28818	nan	nan	nan	nan	nan	nan	5.54938	nan	nan	nan	-1.45479	nan	nan	1.33255	2.75679	nan	2.75532	nan	-0.65541	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.29659	nan	nan	nan	nan	nan	nan	nan	nan	1.64302	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-4.82252	nan	nan	nan	nan	nan	nan	1.05783	1.52261	nan	nan	1.82308	1.54646	nan	nan	nan	nan	nan	nan	1.0	nan	nan	nan	nan	nan	-2.97639	nan	nan	nan	nan	nan	nan	-0.17557	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.33818	-1.40217	nan	nan	nan	nan	nan	nan	-1.38931	nan	nan	nan	nan	nan	nan	-1.40848	nan	nan	nan	nan	nan	-2.2933	nan	nan	nan	nan	nan	nan	nan	-0.6644	nan	nan	nan	nan	0.89229	nan	nan	nan	nan	nan	nan	nan	nan	0.61644	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-0.46667	nan	8.92091	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.52395	-1.82353	-1.5393	nan	nan	1.58518	nan	1.93304	nan	nan	nan	nan	0.356403180340796
Faroese	4.03575	nan	nan	nan	nan	nan	nan	4.30695	2.09091	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.05534	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-0.57898	nan	nan	nan	3.48305	nan	-1.36917	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-2.05263	nan	nan	nan	-1.2954	nan	nan	nan	nan	nan	nan	nan	nan	-2.649	nan	-1.0	5.83072	nan	nan	nan	nan	nan	nan	1.23717	nan	nan	nan	nan	nan	nan	nan	1.27122	nan	nan	nan	nan	nan	nan	10.21585	nan	nan	nan	-0.90084	nan	nan	nan	2.33333	nan	nan	nan	1.44094	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.25814	nan	nan	nan	nan	nan	nan	nan	nan	-5.5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-3.48485	nan	nan	nan	nan	nan	nan	1.0	1.13514	nan	nan	2.0	1.0	nan	nan	nan	nan	nan	nan	nan	1.2042	nan	nan	nan	nan	-2.49368	nan	nan	nan	nan	nan	nan	0.90305	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.65255	nan	nan	nan	nan	nan	nan	-1.50448	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-1.0	nan	-0.85294	nan	nan	nan	nan	1.1801	nan	nan	nan	nan	nan	nan	nan	nan	2.6911	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2.0	nan	5.38889	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.17753	nan	-3.46602	nan	nan	2.64304	nan	nan	nan	nan	nan	nan	0.693670971939894
