name	appos	cc	clf	comp	comp:aux	comp:cleft	comp:obj	comp:obl	comp:pred	compound	conj	conj:emb	det	discourse	dislocated	fixed	flat	goeswith	list	mod	orphan	parataxis	punct	reparandum	subj	udep	unk	vocative	xcomp	total
Serbian	100.0	0.6516780710329098	0	91.11219830397913	67.82764009823622	0	97.25948859075794	98.9247311827957	89.65791567223548	66.66666666666667	100.0	100.0	0.2638522427440633	28.8659793814433	0	0	99.86115931968067	0	100.0	39.34511680803677	62.7906976744186	85.52739165985282	57.51904067412089	0	34.636655948553056	86.9698027578984	51.32881709223554	0.0	100.0	69.9693712191273
Swedish	100.0	2.8213579433091627	0	97.08164930456728	99.83339503887449	0	97.16490481143714	97.55011135857461	93.3820624259186	93.09225776541493	99.7921452795099	100.0	0.0843249320715825	9.920634920634921	35.90425531914894	0	99.47712418300654	0	100.0	34.6417294146223	94.11764705882354	97.398091934085	78.08813013943511	0.0	25.36125756688147	89.17899622860459	78.48615697231395	52.17391304347826	71.42857142857143	70.89934263423069
SwedishSign	100.0	0.0	96.29629629629629	86.88524590163935	96.0	0	84.0909090909091	100.0	86.66666666666667	74.73684210526316	100.0	100.0	37.5	60.869565217391305	0	0	100.0	0	0	46.19565217391305	100.0	0	0	0.0	20.192307692307693	76.03305785123968	50.0	100.0	85.71428571428571	72.38670694864048
Tamil	0	56.310679611650485	0	0.5007511266900351	0.9983361064891847	0	0.31974420463629094	0.0	0.0	85.71428571428571	100.0	100.0	0.0	0	0	0	0	0	0	7.2	0	80.0	64.4	0	2.514792899408284	0.41841004184100417	0.0	0	0.0	11.62917767052181
Telugu	100.0	42.857142857142854	100.0	1.1004126547455295	0	0	1.188707280832095	0.0	0	0.0	100.0	0	3.870967741935484	75.86206896551724	0.0	0	100.0	0	0.0	2.6634382566585955	50.0	64.28571428571429	92.18106995884774	0	0.8517887563884157	2.7777777777777777	100.0	0.0	33.333333333333336	26.091405184174626
Thai	100.0	0.4694835680751174	100.0	93.57575757575758	79.23228346456693	0	95.98402018502944	96.30681818181819	98.10924369747899	99.63692946058092	100.0	100.0	58.83777239709443	100.0	0.0	0	100.0	100.0	0	78.45417236662107	0	100.0	47.4264705882353	0.0	0.28735632183908044	89.28136419001218	99.55555555555556	0.0	100.0	82.98557675101105
Tagalog	0	0.0	0	79.71698113207547	0	0	79.32692307692308	100.0	100.0	50.0	95.23809523809524	0	1.2658227848101267	100.0	0	0	100.0	0	0	55.44041450777202	0	100.0	85.42713567839196	0	91.78082191780823	97.89473684210526	100.0	50.0	0	75.06009615384616
Turkish	100.0	5.717916137229987	0.0	3.2612966601178783	2.9459901800327333	0	3.458468814661543	1.3953488372093024	2.4571428571428573	83.7736856151588	99.09424196678887	100.0	0.32529140688533476	45.11784511784512	55.55555555555556	0	100.0	100.0	0	7.036358880460371	71.42857142857143	42.5	74.54980397368595	0	4.997814366894944	3.523375142531357	97.93103448275862	0.0	0.0	25.39248284860474
Uyghur	21.6	1.6296296296296295	0	3.949478748997594	3.667481662591687	0	3.990877993158495	4.761904761904762	4.056162246489859	0.6289308176100629	99.49698189134809	100.0	0.1088139281828074	8.764940239043824	69.23076923076923	0	100.0	100.0	0	0.8874148440301183	75.0	2.4691358024691357	93.17628984765075	0.0	3.6856923470693626	0.7315521628498728	62.13592233009709	22.641509433962263	100.0	22.102012973024724
Ukrainian	100.0	0.14546965918536992	0	91.13408521303258	64.42687747035573	0	92.54890539294209	65.4494382022472	79.45326278659611	42.829827915869984	100.0	100.0	2.703505644682115	22.15464813205908	78.94736842105263	0	100.0	100.0	100.0	38.71561010396727	46.875	84.7839318320146	48.271834580611674	0.0	26.806753309850603	74.84297797504396	76.05985037406484	54.90196078431372	100.0	62.22595248995371
Urdu	0	0.4484304932735426	0	10.644389455817093	2.4143036100671904	0	13.258432949069514	1.132852729145211	0.12610340479192939	0.8022418814220561	99.30662557781201	96.875	0.0	0	91.56976744186046	0	0	0	0	9.958008398320336	0	0	86.60829625376776	0	0.8070031459444672	3.007871552937497	71.48936170212765	13.333333333333334	0.0	13.845071506304206
Vietnamese	98.80952380952381	23.58604091456077	0	93.982927337081	85.54421768707483	0	94.42878238689757	97.3360655737705	93.98704902867715	73.36910477266309	99.67595593000648	100.0	47.806738715829624	50.0	0	0	0	0	100.0	39.838250711397336	0	86.53421633554083	71.93594418899636	0	5.161998901702361	75.62846186621219	60.43956043956044	40.0	98.9003192621497	71.56549520766774
Warlpiri	0	0	0	51.81818181818182	91.48936170212765	0	23.636363636363637	12.5	0	0	0	0	0	0	0	0	0	0	0	75.0	0	0	100.0	0	13.793103448275861	80.0	0	0	0	55.55555555555556
Wolof	100.0	0.07315288953913679	0	84.05572755417957	74.06846410178734	0	87.62874531835206	88.21218074656188	84.32343234323433	90.35812672176309	100.0	100.0	57.680050987890375	12.76595744680851	4.361702127659575	0	100.0	0	0	80.99876314162029	69.23076923076923	96.60194174757281	45.57247602932882	0	9.113977585113131	82.61834319526628	98.08612440191388	0	100.0	69.67593837987124
Yoruba	100.0	10.857142857142858	0	91.33541759714159	92.0	0	91.27743387732133	87.27272727272727	92.98245614035088	93.26923076923077	100.0	100.0	30.036630036630036	62.5	0	0	100.0	100.0	0	72.82091917591126	100.0	100.0	44.7935368043088	0	4.757085020242915	90.26845637583892	51.98412698412698	77.77777777777777	100.0	70.64013332026272
Cantonese	100.0	2.5316455696202533	99.52830188679245	76.57382678367036	68.95734597156398	0	76.49363369245837	95.65217391304348	99.09909909909909	55.91939546599496	99.45255474452554	100.0	0.6741573033707865	82.49496981891348	0.0	0	100.0	0	0	10.734017363851619	0	100.0	85.08611212898498	0.6097560975609756	2.169421487603306	18.954248366013072	0	17.1875	100.0	59.704939063502245
Chinese	97.43333333333334	1.1648518612306913	4.92639842983317	67.18325726500665	83.41596430342092	0	65.1487099349447	25.6286784376672	96.7713004484305	2.472998137802607	98.62570735650768	100.0	0.12266928361138371	96.57836644591612	83.33333333333333	0	99.9107939339875	0	0	3.593216127228676	100.0	99.73582605161552	55.78597674535662	61.53846153846154	3.9701391245334237	32.96648324162081	5.339805825242719	15.384615384615385	98.00977653631286	42.52693122853176
