name	acl	acl:adv	acl:attr	acl:cleft	acl:inf	acl:relat	acl:relcl	acl:subj	acl:tmod	acl:tonp	advcl	advcl:abs	advcl:cau	advcl:cleft	advcl:cmp	advcl:cmpr	advcl:cond	advcl:coverb	advcl:eval	advcl:lcl	advcl:mcl	advcl:objective	advcl:pred	advcl:relcl	advcl:svc	advcl:tcl	advmod	advmod:adj	advmod:arg	advmod:cau	advmod:cmp	advmod:deg	advmod:det	advmod:df	advmod:dir	advmod:emph	advmod:eval	advmod:foc	advmod:freq	advmod:lfrom	advmod:lmod	advmod:loc	advmod:locy	advmod:lto	advmod:mmod	advmod:mode	advmod:neg	advmod:obl	advmod:que	advmod:tfrom	advmod:tlocy	advmod:tmod	advmod:to	advmod:tto	amod	amod:att	amod:attlvc	amod:flat	appos	appos:nmod	appos:trans	aux	aux:aspect	aux:caus	aux:clitic	aux:cnd	aux:ex	aux:exhort	aux:imp	aux:nec	aux:neg	aux:opt	aux:part	aux:pass	aux:pot	aux:q	aux:tense	case	case:acc	case:adv	case:det	case:gen	case:loc	case:pred	case:voc	cc	cc:nc	cc:preconj	ccomp	ccomp:cleft	ccomp:obj	ccomp:obl	ccomp:pmod	ccomp:pred	ccomp:relcl	ccomp:reported	clf	clf:det	compound	compound:a	compound:adj	compound:affix	compound:amod	compound:apr	compound:atov	compound:dir	compound:ext	compound:lvc	compound:nn	compound:preverb	compound:pron	compound:prt	compound:quant	compound:redup	compound:smixut	compound:svc	compound:verbnoun	compound:vmod	compound:vo	compound:vv	compound:z	conj	conj:expl	conj:extend	conj:svc	cop	cop:expl	cop:locat	cop:outer	cop:own	csubj	csubj:asubj	csubj:cleft	csubj:cop	csubj:outer	csubj:pass	csubj:relcl	csubj:reported	csubj:vsubj	dep	dep:agr	dep:alt	dep:ana	dep:aux	dep:comp	dep:conj	dep:cop	dep:der	dep:emo	dep:infl	dep:mark	dep:mod	dep:pos	dep:redup	dep:repeat	dep:ss	det	det:adj	det:noun	det:numgov	det:nummod	det:pmod	det:poss	det:predet	det:pron	det:rel	discourse	discourse:conn	discourse:emo	discourse:filler	discourse:intj	discourse:q	discourse:sp	dislocated	dislocated:advcl	dislocated:ccomp	dislocated:cleft	dislocated:csubj	dislocated:nsubj	dislocated:obj	dislocated:obl	dislocated:subj	expl	expl:comp	expl:impers	expl:pass	expl:poss	expl:pv	expl:subj	fixed	flat	flat:abs	flat:date	flat:dist	flat:foreign	flat:frac	flat:gov	flat:name	flat:num	flat:number	flat:range	flat:redup	flat:repeat	flat:sibl	flat:time	flat:title	flat:vv	goeswith	iobj	iobj:agent	iobj:appl	iobj:patient	list	mark	mark:adv	mark:advmod	mark:pcomp	mark:plur	mark:prt	mark:q	mark:rel	nmod	nmod:agent	nmod:appos	nmod:arg	nmod:att	nmod:attlvc	nmod:attr	nmod:bahuv	nmod:cau	nmod:comp	nmod:det	nmod:flat	nmod:gen	nmod:gobj	nmod:gsubj	nmod:lmod	nmod:npmod	nmod:obj	nmod:obl	nmod:part	nmod:poss	nmod:pred	nmod:prp	nmod:redup	nmod:relat	nmod:subj	nmod:tmod	nsubj	nsubj:advmod	nsubj:bfoc	nsubj:caus	nsubj:cleft	nsubj:cop	nsubj:ifoc	nsubj:lfoc	nsubj:lvc	nsubj:nc	nsubj:nn	nsubj:obj	nsubj:outer	nsubj:pass	nsubj:periph	nsubj:xsubj	nummod	nummod:det	nummod:entity	nummod:flat	nummod:gov	obj	obj:advmod	obj:advneg	obj:agent	obj:appl	obj:caus	obj:lvc	obj:obl	obj:periph	obl	obl:about	obl:adj	obl:adv	obl:advmod	obl:agent	obl:appl	obl:arg	obl:cau	obl:cmp	obl:cmpr	obl:comp	obl:dat	obl:freq	obl:inst	obl:iobj	obl:lmod	obl:lmp	obl:lto	obl:lvc	obl:mcl	obl:mod	obl:npmod	obl:obj	obl:orphan	obl:own	obl:patient	obl:pmod	obl:poss	obl:prep	obl:sentcon	obl:smod	obl:subj	obl:tmod	obl:with	orphan	orphan:missing	parataxis	parataxis:appos	parataxis:conj	parataxis:coord	parataxis:deletion	parataxis:discourse	parataxis:dislocated	parataxis:hashtag	parataxis:insert	parataxis:mod	parataxis:newsent	parataxis:nsubj	parataxis:obj	parataxis:parenth	parataxis:rel	parataxis:rep	parataxis:reporting	parataxis:restart	parataxis:rt	parataxis:sentence	parataxis:trans	parataxis:url	punct	reparandum	vocative	vocative:cl	vocative:mention	xcomp	xcomp:adj	xcomp:cleft	xcomp:ds	xcomp:obj	xcomp:pred	xcomp:relcl	xcomp:subj	xcomp:vcomp	total
Chukot	-0.41935	nan	-0.6	nan	nan	-1.0	0	nan	nan	nan	-1.13115	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	-0.42395	nan	nan	nan	nan	nan	nan	0	nan	1.01935	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	0	nan	nan	-1.5	nan	nan	nan	2.15686	nan	nan	-1.51064	nan	nan	nan	nan	0	0	nan	nan	-1.85714	nan	nan	0	nan	nan	nan	1.08696	nan	nan	nan	nan	0	nan	nan	-2.07317	nan	nan	3.33333	nan	nan	nan	nan	nan	nan	nan	0	nan	0	nan	nan	nan	nan	nan	nan	0	0	0	nan	nan	nan	0	nan	0	nan	0	nan	nan	0	0	nan	2.36471	nan	nan	nan	0.92	nan	nan	nan	nan	0	nan	nan	nan	nan	0	nan	nan	nan	-0.71875	nan	nan	nan	nan	0	0	nan	nan	nan	nan	nan	nan	nan	0	0	nan	-0.87179	0	0	nan	nan	nan	0	nan	0	nan	-1.84	nan	nan	nan	nan	nan	0	-3.625	nan	nan	nan	nan	nan	nan	nan	0	0	nan	nan	nan	nan	nan	nan	0	1.55556	nan	nan	nan	1.63158	nan	nan	1.25	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	0	nan	nan	0	-1.0	0	nan	nan	nan	nan	nan	0	-0.55385	nan	nan	nan	nan	nan	-0.18182	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	-0.79487	nan	nan	nan	0.91667	nan	nan	-1.36919	nan	nan	0	nan	0	nan	nan	nan	nan	nan	nan	nan	0	nan	nan	-0.85714	0	nan	nan	nan	-0.62441	nan	nan	0	nan	nan	nan	nan	nan	-0.99666	nan	nan	nan	nan	0	nan	0	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	0	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan	0	nan	0.9	nan	3.06684	nan	nan	0	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	2.6	nan	nan	nan	nan	nan	nan	2.86255	-1.2678	-2.19444	nan	nan	0.36	nan	nan	nan	nan	nan	nan	nan	nan	0.3457066944074567
Coptic	3.83852	nan	0	nan	nan	0	3.84426	nan	nan	nan	4.01477	nan	nan	0	0	nan	nan	0	0	nan	nan	nan	nan	0	nan	0	-0.53608	nan	nan	0	0	0	nan	0	nan	0	0	0	nan	nan	0	nan	nan	nan	0	nan	0	nan	nan	nan	nan	0	nan	nan	0.74359	nan	nan	nan	3.81127	nan	nan	-2.11629	0	0	nan	0	0	0	0	0	0	0	nan	0	nan	0	0	-1.53056	nan	nan	nan	nan	0	nan	nan	-3.62	nan	0	8.33822	nan	nan	nan	nan	nan	nan	nan	0	0	-1.0	nan	nan	nan	nan	nan	nan	0	0	0	0	nan	nan	0	0	0	0	0	nan	nan	0	0	nan	8.94042	nan	nan	nan	1.98765	nan	nan	nan	0	5.41606	nan	nan	0	0	0	nan	nan	nan	3.27273	nan	nan	nan	nan	0	0	nan	nan	nan	nan	nan	nan	nan	0	0	nan	-0.86139	0	0	0	0	nan	0	0	0	0	0.0	nan	nan	nan	nan	nan	0	-3.09154	nan	nan	nan	nan	nan	nan	nan	0	0	nan	nan	0	nan	0	0	1.04682	1.0	nan	nan	0	0	nan	nan	0	nan	nan	0	nan	nan	nan	nan	nan	0	0	1.13699	0	nan	nan	0	-2.58809	0	nan	nan	nan	0	nan	0	2.84574	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	0	0	0	0	0	nan	nan	nan	0	nan	nan	nan	0	nan	0	-0.95087	nan	nan	0	nan	0	nan	nan	nan	nan	nan	nan	0	0	0	nan	-1.5	0	nan	nan	0	1.90185	nan	nan	0	nan	nan	0	nan	0	3.42076	nan	nan	nan	nan	0	nan	0	0	0	nan	nan	nan	nan	0	nan	0	nan	nan	nan	nan	0	0.20213	nan	nan	0	0	nan	nan	nan	nan	nan	nan	0	nan	1.80952	nan	9.87816	nan	nan	0	nan	nan	nan	nan	nan	0	nan	nan	0	nan	nan	0	nan	nan	nan	nan	nan	nan	10.81531	-3.92308	0.91813	nan	nan	3.55769	nan	nan	0	nan	nan	nan	nan	nan	1.0771795454463005
Czech	5.55173	nan	0	0	0	0	5.69861	nan	nan	nan	1.82082	0	0	0	0	0	nan	0	0	0	0	nan	0	0	nan	0	-1.20887	nan	0	0	0	0	nan	0	nan	-1.80045	0	0	0	0	0	0	0	0	0	0	0	nan	0	0	0	0	0	0	-0.95817	0	0	0	4.82846	nan	nan	-2.00645	0	0	0	0	0	0	0	0	0	0	0	-2.10616	0	0	0	-1.51995	0	0	0	0	0	nan	0	-2.1695	0	0	3.50225	0	0	0	0	0	0	0	0	0	0.7982	0	nan	0	nan	nan	nan	0	0	0	0	0	nan	0	0	0	0	0	nan	nan	0	0	nan	6.62061	0	nan	nan	-1.48872	0	0	0	0	3.38019	nan	0	0	0	5.12427	0	0	nan	3.32437	0	nan	nan	nan	0	0	nan	nan	nan	nan	nan	0	nan	0	0	0	-1.2628	0	0	-1.02242	-1.29865	nan	0	0	0	0	-2.36967	0	0	0	0	nan	0	0	0	0	0	0	0	0	0	0	-1.72147	0	0	-1.6993	0	-1.72757	0	1.16313	1.99604	nan	nan	0	1.77661	nan	0	0	0	nan	0	nan	nan	nan	nan	nan	0	0	0.3884	0	nan	nan	0	-3.65667	0	nan	nan	nan	0	0	0	1.94853	nan	0	0	0	0	0	0	nan	nan	0	0	0	0	0	0	0	0	0	nan	0	0	0	nan	0	0	0	-1.63881	nan	nan	0	0	0	nan	nan	0	nan	nan	0	0	-1.8064	0	nan	-0.45549	0	0	0	-1.1757	0.72911	0	0	0	nan	nan	0	nan	0	0.57928	nan	nan	nan	0	0.85714	nan	0.91608	0	0	0	nan	0	0	0	nan	0	0	0	0	0	0	0	0	0	0	0	0	nan	0	0	nan	0	0	nan	7.53177	nan	3.54703	0	0	0	0	0	0	0	0	0	nan	0	0	0	nan	0	0	nan	0	0	nan	0	4.10555	0	-1.64115	nan	0	2.06408	nan	0	0	0	0	0	0	nan	0.7437484224698019
OldChurchSlavonic	3.04071	nan	0	0	nan	0	0	nan	nan	nan	0.00801	0	0	0	0	nan	nan	0	0	0	0	nan	0	0	nan	0	-1.05128	nan	nan	0	0	0	nan	0	nan	0	0	0	0	0	0	0	0	0	0	0	0	nan	0	0	0	0	0	0	0.63836	0	0	nan	2.54442	nan	nan	-0.26263	0	0	nan	0	0	0	0	0	0	0	0	-2.0	0	0	0	-1.05479	0	0	0	0	0	nan	0	1.60123	0	0	3.98507	nan	0	0	nan	0	0	0	0	0	0	0	nan	0	nan	nan	nan	0	0	0	0	0	nan	0	0	0	0	0	nan	nan	0	0	nan	5.91571	0	nan	nan	-0.14788	0	nan	0	0	4.5	nan	0	0	0	4.5	0	0	nan	0.31776	0	nan	nan	nan	0	0	nan	nan	nan	nan	nan	0	nan	0	0	0	0.18442	0	0	0	0	nan	0	0	0	0	-2.08206	0	0	0	nan	nan	0	-5.76642	0	0	0	0	0	0	0	0	0.99589	0	0	0	nan	0	0	1.00568	1.77419	nan	nan	0	0	nan	0	1.77419	0	nan	0	nan	nan	nan	nan	nan	0	0	0.93537	0	nan	nan	0	-2.45204	0	nan	nan	nan	0	0	0	1.12035	nan	0	nan	0	0	0	0	nan	nan	0	nan	0	0	0	0	0	0	0	nan	0	nan	0	nan	0	0	0	-1.0179	nan	nan	0	0	0	nan	nan	0	nan	nan	0	0	-1.84167	0	nan	-0.2682	0	nan	nan	0	0.4	0	0	0	nan	nan	0	nan	0	1.56954	nan	nan	nan	0	1.50667	nan	0	0	0	nan	nan	0	0	0	nan	0	0	0	0	0	0	0	0	nan	0	0	nan	nan	0	0	nan	0	0	nan	1.9204	nan	0.375	0	0	0	0	0	0	0	0	0	nan	0	0	0	nan	0	0	nan	0	0	nan	0	0	0	-1.45033	nan	0	1.76009	nan	nan	0	0	0	0	nan	nan	0.543875111728587
Welsh	3.0388	0	0	0	0	0	2.7	0	0	0	2.48677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.21396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	nan	0	0	0	0	0	0	0.779	0	0	0	4.24603	0	0	-1.13308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.31659	0	0	0	0	0	-1.0616	0	-1.70931	0	0	2.73121	0	0	0	0	0	0	0	0	0	0.98496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	6.59627	0	0	0	-2.16774	0	0	0	0	-1.5641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.96746	0	0	0	0	0	0	0	0	0	-4.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.25	0	0	0	0	0	0	1.07473	1.15175	0	0	0	0	0	0	1.21451	0	0	0	0	0	0	0	0	0	0	4.0	0	0	0	0	-1.53616	0	nan	0	nan	0	0	0	1.71314	4.11111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.02269	0	0	0.66667	0	0	0	0.21219	nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.81457	0	0	0	0	0.95112	0	0	0	0	0	0	nan	0	3.23643	0	0	0	0	4.17241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	nan	12.39744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.46472	0	6.0	nan	0	3.61055	0	0	0	0	0	0	0	0	1.2780654561816136
Danish	5.44799	nan	0	nan	nan	0	5.44983	nan	nan	nan	4.68221	nan	nan	0	0	nan	nan	0	0	nan	nan	nan	nan	0	nan	0	-0.36594	nan	nan	0	0	0	nan	0	nan	0	0	0	nan	nan	1.76786	0	0	nan	0	0	0	nan	0	0	0	0	0	0	-0.64503	0	0	nan	2.62117	nan	nan	-1.93469	0	0	nan	0	0	0	0	0	0	0	0	0	nan	0	0	-1.61158	0	0	nan	0	0	nan	0	-2.2153	nan	0	-1.49503	nan	0	0	nan	0	nan	nan	0	0	1.12626	0	nan	0	nan	nan	nan	0	0	0	0	0	nan	1.1269	0	0	0	0	nan	nan	0	0	nan	6.13218	nan	nan	nan	-1.89594	nan	nan	nan	0	0	nan	0	0	0	0	nan	nan	nan	2.8251	nan	nan	nan	nan	0	0	nan	nan	nan	nan	nan	nan	nan	0	0	nan	-1.74251	0	0	0	0	nan	0	0	0	0	-2.375	0	nan	nan	nan	nan	0	-5.0	nan	nan	nan	nan	nan	nan	nan	0	-1.36054	0	0	0	nan	0	0	1.14228	1.29623	nan	nan	0	0	nan	nan	0	nan	nan	0	nan	nan	nan	nan	nan	0	0	1.26752	0	nan	nan	4.31156	-2.88844	0	nan	nan	nan	0	0	0	1.64428	nan	0	nan	0	0	0	nan	nan	nan	0	nan	0	0	0	0	0	nan	0	nan	-0.84175	nan	nan	nan	0	nan	0	-2.12034	nan	nan	0	nan	0	nan	nan	0	nan	nan	nan	-13.0	0	0	nan	-0.8742	0	nan	nan	0	1.90576	nan	nan	0	nan	nan	0	nan	0	2.49107	nan	nan	nan	nan	0	nan	0	0	0	nan	nan	nan	nan	0	nan	2.3	nan	nan	0	nan	0	0	0	nan	0	0	nan	nan	0	nan	nan	0	0.2803	nan	1.71429	nan	7.71429	nan	nan	0	nan	nan	nan	nan	0	0	nan	nan	0	0	nan	0	nan	nan	nan	nan	nan	nan	4.32168	-5.0	-0.1875	nan	nan	0.23726	nan	nan	0	nan	0	nan	nan	nan	0.7039874631559846
German	9.87005	0	0	0	0	0	9.50179	0	0	0	4.36196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.95253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.10827	0	0	0	2.59317	0	0	-4.72326	0	0	0	0	0	0	0	0	0	0	0	-2.77367	0	0	0	-1.87114	0	0	0	0	0	0	0	-2.77972	0	-1.90909	9.81706	0	0	0	0	0	0	0	0	0	6.18433	0	0	0	0	0	0	0	0	0	0	0	0	6.80911	0	0	0	0	0	0	0	0	0	5.91144	0	0	0	-1.86556	0	0	0	0	4.96143	0	0	0	0	6.71502	0	0	0	-1.73779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.38729	0	0	0	0	0	-1.34735	0	0	0	-1.71875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.46112	0	0	0	0	-3.98352	0	1.13615	1.52926	0	0	0	0	0	0	1.2529	0	0	0	0	0	0	0	0	0	1.5	-3.39209	0	0	0	0	-5.45298	0	0	0	0	0	0	0	2.36217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.29032	0	0	0	0	0	0	-4.16185	0	0	0	0	0	0	0	0	0	0	0	0	-6.53085	0	0	-1.0768	0	0	0	0	-1.26097	0	0	0	0	0	0	0	0	-1.6573	0	0	0	0	-2.66667	0	3.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.95833	0	2.41111	0	9.71299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.20505	-1.07317	2.31818	0	0	5.05471	0	0	0	0	0	0	0	0	-0.4009038232506948
Greek	4.5449	nan	0	nan	nan	0	4.65039	nan	nan	nan	5.2005	nan	nan	0	0	nan	nan	0	0	nan	nan	nan	nan	0	nan	0	-1.3392	nan	nan	0	0	0	nan	0	nan	0	0	0	nan	nan	0	0	0	nan	0	0	0	nan	0	0	0	0	0	0	-1.1215	0	0	nan	5.76136	nan	nan	-1.35909	0	0	nan	0	0	0	0	0	0	0	0	0	nan	0	0	-2.09436	0	0	nan	0	0	nan	0	-2.4926	nan	0	6.51491	nan	0	0	nan	0	nan	nan	0	0	0.81818	0	nan	0	nan	nan	nan	0	0	0	0	0	nan	0	0	0	0	0	nan	nan	0	0	nan	7.79466	nan	nan	nan	-1.28715	nan	nan	nan	0	4.40566	nan	0	0	0	3.47826	nan	nan	nan	-1.0	nan	nan	nan	nan	0	0	nan	nan	nan	nan	nan	nan	nan	0	0	nan	-1.27554	0	0	0	0	nan	0	0	0	0	0.57143	0	nan	nan	nan	nan	0	0	nan	nan	nan	nan	nan	nan	nan	0	-1.11111	0	nan	0	nan	0	0	1.05495	1.34187	nan	nan	0	0	nan	nan	0	nan	nan	0	nan	nan	nan	nan	nan	0	0	-0.75714	0	nan	nan	0	-4.74613	0	nan	nan	nan	0	0	0	2.3176	nan	0	nan	0	0	0	nan	nan	nan	0	nan	0	0	0	0	0	nan	0	nan	0	nan	nan	nan	0	nan	0	-2.0095	nan	nan	0	nan	0	nan	nan	0	nan	nan	nan	0	-0.94501	0	nan	-1.09524	0	nan	nan	0	1.91142	nan	nan	0	nan	nan	0	nan	0	2.436	nan	nan	nan	nan	3.60952	nan	10.0	0	0	nan	nan	nan	nan	0	nan	0	nan	nan	0	nan	0	0	0	nan	0	0	nan	nan	0	nan	nan	0	0	nan	0.87805	nan	6.47788	nan	nan	0	nan	nan	nan	nan	0	0	nan	nan	0	0	nan	0	nan	nan	nan	nan	nan	nan	7.00965	0	-5.01351	nan	nan	2.53068	nan	nan	0	nan	0	nan	nan	nan	0.8918859168548617
Emerillon	-1.0	nan	0	0	0	0	0	nan	nan	nan	-0.94444	0	0	0	0	0	0	0	0	0	0	nan	0	0	nan	0	-0.74528	nan	0	0	0	0	nan	0	nan	0	0	0	0	0	0	0	0	0	0	0	0	nan	0	0	0	0	0	0	0	0	0	0	1.28571	nan	nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.22222	0	0	0	0	0	nan	0	-0.75	0	0	-0.41667	0	0	0	0	0	0	0	0	0	1.0	0	nan	0	nan	nan	nan	0	0	0	0	0	nan	0	0	0	0	0	nan	nan	0	0	nan	2.72222	0	0	nan	0.16667	0	0	0	0	0	nan	0	0	0	0	0	0	nan	0.42857	0	nan	nan	nan	0	0	nan	nan	nan	nan	nan	0	nan	0	0	0	-0.85714	0	0	0	0	nan	0	0	0	0	-1.70833	0	0	0	0	nan	0	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	nan	nan	0	0	nan	0	0	0	nan	0	nan	nan	nan	nan	nan	0	0	1.0	0	nan	0	0	-2.0	0	nan	nan	nan	0	0	0	-0.52778	nan	0	0	0	0	0	0	nan	nan	0	0	0	0	0	0	0	0	0	nan	0	0	0	nan	0	0	0	-0.98319	nan	0	0	0	0	0	0	0	0	nan	0	0	0	0	nan	-1.11111	0	0	0	0	-0.09677	0	0	0	nan	nan	0	nan	0	-0.18116	nan	nan	nan	0	0	nan	0	0	0	0	nan	0	0	0	nan	0	0	0	0	0	0	0	0	0	0	0	0	nan	0	0	0	0	0	nan	0	nan	2.75	0	0	0	0	0	0	0	0	0	nan	0	0	0	nan	0	0	0	0	0	nan	0	0.25743	0	-4.0	nan	0	-0.83333	nan	0	0	0	0	0	0	nan	-0.18211381679389316
English	3.54635	nan	0	0	0	0	4.27878	nan	nan	nan	2.73422	0	0	0	0	0	nan	0	0	0	0	nan	0	5.30897	nan	0	-1.12796	nan	0	0	0	0	nan	0	nan	0	0	0	0	0	0	0	0	0	0	0	0	nan	0	0	0	0	0	0	-1.18334	0	0	0	3.79547	nan	nan	-1.57122	0	0	0	0	0	0	0	0	0	0	0	-1.18108	0	0	0	-1.75259	0	0	0	0	0	nan	0	-2.58745	0	-1.99614	4.63127	0	0	0	0	0	0	0	0	0	-0.98517	0	nan	0	nan	nan	nan	0	0	0	0	0	nan	1.27324	0	0	0	0	nan	nan	0	0	nan	6.93333	0	0	nan	-1.90139	0	0	0	0	0.55333	nan	0	0	-6.8	4.02985	0	0	nan	7.06028	0	nan	nan	nan	0	0	nan	nan	nan	nan	nan	0	nan	0	0	0	-1.56656	0	0	0	0	nan	0	-2.31195	0	0	-1.53202	0	0	0	0	nan	0	-0.22088	0	0	0	0	0	0	0	0	-1.3089	0	0	0	0	0	0	1.09584	1.26559	nan	nan	0	2.30476	nan	0	0	0	nan	0	nan	nan	nan	nan	nan	0	1.28384	1.08133	0	nan	nan	7.21986	-2.46233	0	nan	nan	nan	0	0	0	1.9112	nan	0	0	0	0	0	0	nan	nan	0	0	0	0	0	0	0.42561	0	0	nan	-1.55295	0	0	nan	0	0	4.30943	-2.32461	nan	nan	0	0	0	nan	nan	0	nan	nan	0	-7.45863	-3.72416	0	nan	-0.87822	0	0	0	0	1.92802	0	0	0	nan	nan	0	nan	0	2.92416	nan	nan	nan	0	3.73457	nan	0	0	0	0	nan	0	0	0	nan	0	0	0	0	0	0	-0.22032	0	0	0	0	0	nan	0	0	0	0	2.51088	nan	1.92715	nan	9.56516	0	0	0	0	0	0	0	0	0	nan	0	0	0	nan	0	0	0	0	0	nan	0	5.73841	-3.31803	-1.97539	nan	0	2.33638	nan	0	0	0	0	0	0	nan	0.6438137799350526
Spanish	5.06531	0	0	0	0	0	5.53134	0	0	0	5.57409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.18214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.66453	0	0	0	3.55784	0	0	-1.10011	0	0	0	0	0	0	0	0	0	0	0	-1.00971	0	0	0	-1.69066	0	0	0	0	0	0	0	-2.29351	0	-2.16667	2.75032	0	0	0	0	0	0	0	0	0	1.24169	0	0	0	0	0	0	0	0	0	0	0	0	-1.05431	0	0	0	0	0	0	0	0	0	7.94377	0	0	0	-1.53815	0	0	0	0	1.94115	0	0	0	0	3.625	0	0	0	1.4812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.11825	0	0	0	0	0	0	0	0	0	-7.17273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.85311	0	-1.19101	-0.99731	0	-0.71602	0	1.33221	1.69106	0	0	0	0	0	0	1.1381	0	0	0	0	0	0	0	0	0	1.0	-0.21266	0	0	0	5.85714	-3.12082	0	0	0	0	0	0	0	3.05433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.21279	0	0	0	0	0	0	0	0	0	0	0	-2.0	-4.03788	0	0	-0.48024	0	0	0	0	2.03026	0	0	0	0	0	0	0	0	2.37463	0	0	0	0	6.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.58824	0	1.33333	0	10.32285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.77188	0	3.0	0	0	2.07209	0	0	0	0	0	0	0	0	1.1291234009229185
Yupik	-1.11765	0	0	0	0	0	0	0	0	0	2.42466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.03947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	nan	0	0	0	0	0	0	0	0	0	0	2.85714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.24858	0	0	-1.0	1.01667	0	0	1.08333	0	-1.0	1.29991	1.0	0	-1.0	0	0	0	-2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.0	0	nan	0	nan	0	0	0	-0.90141	0	0	-1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.36416	nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.0	0	0	0	0	1.10744	0	0	0	0	0	0	nan	0	2.69912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.36774	0	0	nan	0	-0.94118	0	0	0	0	0	0	0	0	1.3213779920926292
