name	acl	acl:adv	acl:attr	acl:cleft	acl:inf	acl:relat	acl:relcl	acl:subj	acl:tmod	acl:tonp	advcl	advcl:abs	advcl:cau	advcl:cleft	advcl:cmp	advcl:cmpr	advcl:cond	advcl:coverb	advcl:eval	advcl:lcl	advcl:mcl	advcl:objective	advcl:pred	advcl:relcl	advcl:svc	advcl:tcl	advmod	advmod:adj	advmod:arg	advmod:cau	advmod:cmp	advmod:deg	advmod:det	advmod:df	advmod:dir	advmod:emph	advmod:eval	advmod:foc	advmod:freq	advmod:lfrom	advmod:lmod	advmod:loc	advmod:locy	advmod:lto	advmod:mmod	advmod:mode	advmod:neg	advmod:obl	advmod:que	advmod:tfrom	advmod:tlocy	advmod:tmod	advmod:to	advmod:tto	amod	amod:att	amod:attlvc	amod:flat	appos	appos:nmod	appos:trans	aux	aux:aspect	aux:caus	aux:clitic	aux:cnd	aux:ex	aux:exhort	aux:imp	aux:nec	aux:neg	aux:opt	aux:part	aux:pass	aux:pot	aux:q	aux:tense	case	case:acc	case:adv	case:det	case:gen	case:loc	case:pred	case:voc	cc	cc:nc	cc:preconj	ccomp	ccomp:cleft	ccomp:obj	ccomp:obl	ccomp:pmod	ccomp:pred	ccomp:relcl	ccomp:reported	clf	clf:det	compound	compound:a	compound:adj	compound:affix	compound:amod	compound:apr	compound:atov	compound:dir	compound:ext	compound:lvc	compound:nn	compound:preverb	compound:pron	compound:prt	compound:quant	compound:redup	compound:smixut	compound:svc	compound:verbnoun	compound:vmod	compound:vo	compound:vv	compound:z	conj	conj:expl	conj:extend	conj:svc	cop	cop:expl	cop:locat	cop:outer	cop:own	csubj	csubj:asubj	csubj:cleft	csubj:cop	csubj:outer	csubj:pass	csubj:relcl	csubj:reported	csubj:vsubj	dep	dep:agr	dep:alt	dep:ana	dep:aux	dep:comp	dep:conj	dep:cop	dep:der	dep:emo	dep:infl	dep:mark	dep:mod	dep:pos	dep:redup	dep:repeat	dep:ss	det	det:adj	det:noun	det:numgov	det:nummod	det:pmod	det:poss	det:predet	det:pron	det:rel	discourse	discourse:conn	discourse:emo	discourse:filler	discourse:intj	discourse:q	discourse:sp	dislocated	dislocated:advcl	dislocated:ccomp	dislocated:cleft	dislocated:csubj	dislocated:nsubj	dislocated:obj	dislocated:obl	dislocated:subj	expl	expl:comp	expl:impers	expl:pass	expl:poss	expl:pv	expl:subj	fixed	flat	flat:abs	flat:date	flat:dist	flat:foreign	flat:frac	flat:gov	flat:name	flat:num	flat:number	flat:range	flat:redup	flat:repeat	flat:sibl	flat:time	flat:title	flat:vv	goeswith	iobj	iobj:agent	iobj:appl	iobj:patient	list	mark	mark:adv	mark:advmod	mark:pcomp	mark:plur	mark:prt	mark:q	mark:rel	nmod	nmod:agent	nmod:appos	nmod:arg	nmod:att	nmod:attlvc	nmod:attr	nmod:bahuv	nmod:cau	nmod:comp	nmod:det	nmod:flat	nmod:gen	nmod:gobj	nmod:gsubj	nmod:lmod	nmod:npmod	nmod:obj	nmod:obl	nmod:part	nmod:poss	nmod:pred	nmod:prp	nmod:redup	nmod:relat	nmod:subj	nmod:tmod	nsubj	nsubj:advmod	nsubj:bfoc	nsubj:caus	nsubj:cleft	nsubj:cop	nsubj:ifoc	nsubj:lfoc	nsubj:lvc	nsubj:nc	nsubj:nn	nsubj:obj	nsubj:outer	nsubj:pass	nsubj:periph	nsubj:xsubj	nummod	nummod:det	nummod:entity	nummod:flat	nummod:gov	obj	obj:advmod	obj:advneg	obj:agent	obj:appl	obj:caus	obj:lvc	obj:obl	obj:periph	obl	obl:about	obl:adj	obl:adv	obl:advmod	obl:agent	obl:appl	obl:arg	obl:cau	obl:cmp	obl:cmpr	obl:comp	obl:dat	obl:freq	obl:inst	obl:iobj	obl:lmod	obl:lmp	obl:lto	obl:lvc	obl:mcl	obl:mod	obl:npmod	obl:obj	obl:orphan	obl:own	obl:patient	obl:pmod	obl:poss	obl:prep	obl:sentcon	obl:smod	obl:subj	obl:tmod	obl:with	orphan	orphan:missing	parataxis	parataxis:appos	parataxis:conj	parataxis:coord	parataxis:deletion	parataxis:discourse	parataxis:dislocated	parataxis:hashtag	parataxis:insert	parataxis:mod	parataxis:newsent	parataxis:nsubj	parataxis:obj	parataxis:parenth	parataxis:rel	parataxis:rep	parataxis:reporting	parataxis:restart	parataxis:rt	parataxis:sentence	parataxis:trans	parataxis:url	punct	reparandum	vocative	vocative:cl	vocative:mention	xcomp	xcomp:adj	xcomp:cleft	xcomp:ds	xcomp:obj	xcomp:pred	xcomp:relcl	xcomp:subj	xcomp:vcomp	total
Chukot	1.83871	nan	1.93333	nan	nan	1.0	0	nan	nan	nan	2.93443	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	1.72594	nan	nan	nan	nan	nan	nan	0	nan	1.13244	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	0	nan	nan	1.55263	nan	nan	nan	2.15686	nan	nan	1.85106	nan	nan	nan	nan	0	0	nan	nan	1.85714	nan	nan	0	nan	nan	nan	1.08696	nan	nan	nan	nan	0	nan	nan	2.08943	nan	nan	3.33333	nan	nan	nan	nan	nan	nan	nan	0	nan	0	nan	nan	nan	nan	nan	nan	0	0	0	nan	nan	nan	0	nan	0	nan	0	nan	nan	0	0	nan	2.36471	nan	nan	nan	1.16	nan	nan	nan	nan	0	nan	nan	nan	nan	0	nan	nan	nan	2.53125	nan	nan	nan	nan	0	0	nan	nan	nan	nan	nan	nan	nan	0	0	nan	1.53846	0	0	nan	nan	nan	0	nan	0	nan	2.82667	nan	nan	nan	nan	nan	0	5.5	nan	nan	nan	nan	nan	nan	nan	0	0	nan	nan	nan	nan	nan	nan	0	1.55556	nan	nan	nan	1.63158	nan	nan	1.25	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	0	nan	nan	0	1.66667	0	nan	nan	nan	nan	nan	0	1.50769	nan	nan	nan	nan	nan	2.18182	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	1.33333	nan	nan	nan	1.91667	nan	nan	2.07335	nan	nan	0	nan	0	nan	nan	nan	nan	nan	nan	nan	0	nan	nan	1.28571	0	nan	nan	nan	1.77934	nan	nan	0	nan	nan	nan	nan	nan	1.81271	nan	nan	nan	nan	0	nan	0	nan	nan	nan	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	0	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	nan	0	nan	2.9	nan	3.13636	nan	nan	0	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	2.72	nan	nan	nan	nan	nan	nan	2.86255	1.48475	2.36111	nan	nan	1.4	nan	nan	nan	nan	nan	nan	nan	nan	2.0520979776964046
Coptic	3.84889	nan	0	nan	nan	0	3.85469	nan	nan	nan	8.64295	nan	nan	0	0	nan	nan	0	0	nan	nan	nan	nan	0	nan	0	2.71312	nan	nan	0	0	0	nan	0	nan	0	0	0	nan	nan	0	nan	nan	nan	0	nan	0	nan	nan	nan	nan	0	nan	nan	1.10256	nan	nan	nan	3.81127	nan	nan	2.11629	0	0	nan	0	0	0	0	0	0	0	nan	0	nan	0	0	1.53305	nan	nan	nan	nan	0	nan	nan	3.64625	nan	0	8.33822	nan	nan	nan	nan	nan	nan	nan	0	0	1.57143	nan	nan	nan	nan	nan	nan	0	0	0	0	nan	nan	0	0	0	0	0	nan	nan	0	0	nan	8.94042	nan	nan	nan	2.06996	nan	nan	nan	0	5.45985	nan	nan	0	0	0	nan	nan	nan	5.72727	nan	nan	nan	nan	0	0	nan	nan	nan	nan	nan	nan	nan	0	0	nan	1.02463	0	0	0	0	nan	0	0	0	0	4.16	nan	nan	nan	nan	nan	0	5.75666	nan	nan	nan	nan	nan	nan	nan	0	0	nan	nan	0	nan	0	0	1.04682	1.0	nan	nan	0	0	nan	nan	0	nan	nan	0	nan	nan	nan	nan	nan	0	0	1.13699	0	nan	nan	0	2.58958	0	nan	nan	nan	0	nan	0	2.84787	nan	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	0	0	0	0	0	nan	nan	nan	0	nan	nan	nan	0	nan	0	1.35464	nan	nan	0	nan	0	nan	nan	nan	nan	nan	nan	0	0	0	nan	1.87705	0	nan	nan	0	1.91345	nan	nan	0	nan	nan	0	nan	0	4.11731	nan	nan	nan	nan	0	nan	0	0	0	nan	nan	nan	nan	0	nan	0	nan	nan	nan	nan	0	2.7766	nan	nan	0	0	nan	nan	nan	nan	nan	nan	0	nan	2.19048	nan	9.9049	nan	nan	0	nan	nan	nan	nan	nan	0	nan	nan	0	nan	nan	0	nan	nan	nan	nan	nan	nan	12.81759	3.92308	5.70175	nan	nan	3.55769	nan	nan	0	nan	nan	nan	nan	nan	3.491248937258529
Czech	5.61566	nan	0	0	0	0	5.74445	nan	nan	nan	8.07662	0	0	0	0	0	nan	0	0	0	0	nan	0	0	nan	0	1.96924	nan	0	0	0	0	nan	0	nan	1.82716	0	0	0	0	0	0	0	0	0	0	0	nan	0	0	0	0	0	0	1.31114	0	0	0	4.82846	nan	nan	2.29761	0	0	0	0	0	0	0	0	0	0	0	2.14621	0	0	0	1.522	0	0	0	0	0	nan	0	2.34776	0	0	7.3748	0	0	0	0	0	0	0	0	0	1.9848	0	nan	0	nan	nan	nan	0	0	0	0	0	nan	0	0	0	0	0	nan	nan	0	0	nan	6.62061	0	nan	nan	2.28979	0	0	0	0	4.57475	nan	0	0	0	6.60965	0	0	nan	4.51984	0	nan	nan	nan	0	0	nan	nan	nan	nan	nan	0	nan	0	0	0	1.35978	0	0	1.54047	1.38678	nan	0	0	0	0	2.85088	0	0	0	0	nan	0	0	0	0	0	0	0	0	0	0	2.18518	0	0	2.07985	0	2.21415	0	1.16313	1.99604	nan	nan	0	1.77661	nan	0	0	0	nan	0	nan	nan	nan	nan	nan	0	0	2.31608	0	nan	nan	0	3.77366	0	nan	nan	nan	0	0	0	2.1327	nan	0	0	0	0	0	0	nan	nan	0	0	0	0	0	0	0	0	0	nan	0	0	0	nan	0	0	0	3.34123	nan	nan	0	0	0	nan	nan	0	nan	nan	0	0	3.59726	0	nan	1.47284	0	0	0	1.31366	2.54107	0	0	0	nan	nan	0	nan	0	3.37115	nan	nan	nan	0	2.19048	nan	2.85313	0	0	0	nan	0	0	0	nan	0	0	0	0	0	0	0	0	0	0	0	0	nan	0	0	nan	0	0	nan	7.54298	nan	9.24865	0	0	0	0	0	0	0	0	0	nan	0	0	0	nan	0	0	nan	0	0	nan	0	7.0802	0	4.2823	nan	0	2.51412	nan	0	0	0	0	0	0	nan	3.340744419551657
OldChurchSlavonic	3.25237	nan	0	0	nan	0	0	nan	nan	nan	4.16689	0	0	0	0	nan	nan	0	0	0	0	nan	0	0	nan	0	1.75748	nan	nan	0	0	0	nan	0	nan	0	0	0	0	0	0	0	0	0	0	0	0	nan	0	0	0	0	0	0	1.12006	0	0	nan	2.54442	nan	nan	1.47475	0	0	nan	0	0	0	0	0	0	0	0	2.0	0	0	0	1.09261	0	0	0	0	0	nan	0	3.81007	0	0	4.10719	nan	0	0	nan	0	0	0	0	0	0	0	nan	0	nan	nan	nan	0	0	0	0	0	nan	0	0	0	0	0	nan	nan	0	0	nan	5.91571	0	nan	nan	1.5798	0	nan	0	0	4.5	nan	0	0	0	4.5	0	0	nan	1.5514	0	nan	nan	nan	0	0	nan	nan	nan	nan	nan	0	nan	0	0	0	1.16165	0	0	0	0	nan	0	0	0	0	2.6855	0	0	0	nan	nan	0	6.07299	0	0	0	0	0	0	0	0	1.06322	0	0	0	nan	0	0	1.00568	1.77419	nan	nan	0	0	nan	0	1.77419	0	nan	0	nan	nan	nan	nan	nan	0	0	1.3665	0	nan	nan	0	2.45204	0	nan	nan	nan	0	0	0	1.33363	nan	0	nan	0	0	0	0	nan	nan	0	nan	0	0	0	0	0	0	0	nan	0	nan	0	nan	0	0	0	2.34969	nan	nan	0	0	0	nan	nan	0	nan	nan	0	0	2.69167	0	nan	1.51724	0	nan	nan	0	1.48964	0	0	0	nan	nan	0	nan	0	2.6798	nan	nan	nan	0	2.12	nan	0	0	0	nan	nan	0	0	0	nan	0	0	0	0	0	0	0	0	nan	0	0	nan	nan	0	0	nan	0	0	nan	2.53731	nan	5.01389	0	0	0	0	0	0	0	0	0	nan	0	0	0	nan	0	0	nan	0	0	nan	0	0	0	2.81126	nan	0	2.1278	nan	nan	0	0	0	0	nan	nan	2.479947486203949
Welsh	3.41069	0	0	0	0	0	2.7	0	0	0	6.30952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	nan	0	0	0	0	0	0	1.14513	0	0	0	4.24603	0	0	1.13851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.31812	0	0	0	0	0	1.0616	0	1.70931	0	0	3.30191	0	0	0	0	0	0	0	0	0	1.01504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	6.59627	0	0	0	3.05021	0	0	0	0	7.30769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.05945	0	0	0	0	0	0	0	0	0	4.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.25	0	0	0	0	0	0	1.07473	1.15175	0	0	0	0	0	0	1.21451	0	0	0	0	0	0	0	0	0	0	4.0	0	0	0	0	1.53616	0	nan	0	nan	0	0	0	1.99847	4.11111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03177	0	0	1.18519	0	0	0	1.95924	nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03311	0	0	0	0	1.43829	0	0	0	0	0	0	nan	0	4.03097	0	0	0	0	4.31034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	nan	12.39744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.04051	0	6.0	nan	0	3.63182	0	0	0	0	0	0	0	0	2.7651298392473667
Danish	5.87067	nan	0	nan	nan	0	5.87321	nan	nan	nan	6.81718	nan	nan	0	0	nan	nan	0	0	nan	nan	nan	nan	0	nan	0	2.16783	nan	nan	0	0	0	nan	0	nan	0	0	0	nan	nan	1.97857	0	0	nan	0	0	0	nan	0	0	0	0	0	0	1.75483	0	0	nan	2.62117	nan	nan	2.03868	0	0	nan	0	0	0	0	0	0	0	0	0	nan	0	0	1.77018	0	0	nan	0	0	nan	0	2.78691	nan	0	10.51821	nan	0	0	nan	0	nan	nan	0	0	2.93939	0	nan	0	nan	nan	nan	0	0	0	0	0	nan	2.94924	0	0	0	0	nan	nan	0	0	nan	6.13218	nan	nan	nan	2.21193	nan	nan	nan	0	0	nan	0	0	0	0	nan	nan	nan	4.81687	nan	nan	nan	nan	0	0	nan	nan	nan	nan	nan	nan	nan	0	0	nan	1.75018	0	0	0	0	nan	0	0	0	0	5.5625	0	nan	nan	nan	nan	0	5.0	nan	nan	nan	nan	nan	nan	nan	0	1.9093	0	0	0	nan	0	0	1.14228	1.29623	nan	nan	0	0	nan	nan	0	nan	nan	0	nan	nan	nan	nan	nan	0	0	1.38217	0	nan	nan	4.31156	3.0682	0	nan	nan	nan	0	0	0	2.73382	nan	0	nan	0	0	0	nan	nan	nan	0	nan	0	0	0	0	0	nan	0	nan	1.45728	nan	nan	nan	0	nan	0	2.61891	nan	nan	0	nan	0	nan	nan	0	nan	nan	nan	13.0	0	0	nan	1.95112	0	nan	nan	0	2.41137	nan	nan	0	nan	nan	0	nan	0	3.84539	nan	nan	nan	nan	0	nan	0	0	0	nan	nan	nan	nan	0	nan	2.58	nan	nan	0	nan	0	0	0	nan	0	0	nan	nan	0	nan	nan	0	2.61364	nan	2.14286	nan	7.71429	nan	nan	0	nan	nan	nan	nan	0	0	nan	nan	0	0	nan	0	nan	nan	nan	nan	nan	nan	7.29104	5.0	3.625	nan	nan	4.10626	nan	nan	0	nan	0	nan	nan	nan	3.4667348831676787
German	10.52317	0	0	0	0	0	9.50179	0	0	0	9.8971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.16832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11785	0	0	0	2.59317	0	0	5.66849	0	0	0	0	0	0	0	0	0	0	0	4.0237	0	0	0	1.89565	0	0	0	0	0	0	0	2.7925	0	2.45455	11.49675	0	0	0	0	0	0	0	0	0	6.56392	0	0	0	0	0	0	0	0	0	0	0	0	6.9267	0	0	0	0	0	0	0	0	0	5.91144	0	0	0	3.58869	0	0	0	0	10.04319	0	0	0	0	10.39403	0	0	0	4.08318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38912	0	0	0	0	0	1.34735	0	0	0	2.71875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.33308	0	0	0	0	4.84476	0	1.13615	1.52926	0	0	0	0	0	0	1.2529	0	0	0	0	0	0	0	0	0	1.5	5.15211	0	0	0	0	5.59113	0	0	0	0	0	0	0	2.85722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.47005	0	0	0	0	0	0	5.18452	0	0	0	0	0	0	0	0	0	0	0	0	6.80336	0	0	1.08325	0	0	0	0	4.2955	0	0	0	0	0	0	0	0	5.16257	0	0	0	0	2.66667	0	6.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.475	0	3.9	0	10.25903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.33913	1.07317	6.13636	0	0	7.20551	0	0	0	0	0	0	0	0	3.84993494547896
Greek	4.59248	nan	0	nan	nan	0	4.65625	nan	nan	nan	10.30941	nan	nan	0	0	nan	nan	0	0	nan	nan	nan	nan	0	nan	0	2.69383	nan	nan	0	0	0	nan	0	nan	0	0	0	nan	nan	0	0	0	nan	0	0	0	nan	0	0	0	0	0	0	1.26348	0	0	nan	5.76136	nan	nan	1.39298	0	0	nan	0	0	0	0	0	0	0	0	0	nan	0	0	2.09659	0	0	nan	0	0	nan	0	2.54985	nan	0	6.51491	nan	0	0	nan	0	nan	nan	0	0	1.63636	0	nan	0	nan	nan	nan	0	0	0	0	0	nan	0	0	0	0	0	nan	nan	0	0	nan	7.79466	nan	nan	nan	2.12521	nan	nan	nan	0	5.06604	nan	0	0	0	6.08696	nan	nan	nan	1.0	nan	nan	nan	nan	0	0	nan	nan	nan	nan	nan	nan	nan	0	0	nan	1.31116	0	0	0	0	nan	0	0	0	0	5.14286	0	nan	nan	nan	nan	0	0	nan	nan	nan	nan	nan	nan	nan	0	1.11111	0	nan	0	nan	0	0	1.05495	1.34187	nan	nan	0	0	nan	nan	0	nan	nan	0	nan	nan	nan	nan	nan	0	0	1.1	0	nan	nan	0	4.78399	0	nan	nan	nan	0	0	0	2.43749	nan	0	nan	0	0	0	nan	nan	nan	0	nan	0	0	0	0	0	nan	0	nan	0	nan	nan	nan	0	nan	0	3.49916	nan	nan	0	nan	0	nan	nan	0	nan	nan	nan	0	3.14962	0	nan	1.24675	0	nan	nan	0	2.51008	nan	nan	0	nan	nan	0	nan	0	4.64714	nan	nan	nan	nan	4.10476	nan	10.0	0	0	nan	nan	nan	nan	0	nan	0	nan	nan	0	nan	0	0	0	nan	0	0	nan	nan	0	nan	nan	0	0	nan	3.21951	nan	9.29204	nan	nan	0	nan	nan	nan	nan	0	0	nan	nan	0	0	nan	0	nan	nan	nan	nan	nan	nan	9.55436	0	6.47297	nan	nan	2.60033	nan	nan	0	nan	0	nan	nan	nan	3.472917065587328
Emerillon	1.0	nan	0	0	0	0	0	nan	nan	nan	2.72222	0	0	0	0	0	0	0	0	0	0	nan	0	0	nan	0	1.57547	nan	0	0	0	0	nan	0	nan	0	0	0	0	0	0	0	0	0	0	0	0	nan	0	0	0	0	0	0	0	0	0	0	1.28571	nan	nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.22222	0	0	0	0	0	nan	0	1.25	0	0	2.58333	0	0	0	0	0	0	0	0	0	1.0	0	nan	0	nan	nan	nan	0	0	0	0	0	nan	0	0	0	0	0	nan	nan	0	0	nan	2.72222	0	0	nan	1.12963	0	0	0	0	0	nan	0	0	0	0	0	0	nan	1.35714	0	nan	nan	nan	0	0	nan	nan	nan	nan	nan	0	nan	0	0	0	1.14286	0	0	0	0	nan	0	0	0	0	2.29167	0	0	0	0	nan	0	1.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	nan	nan	0	0	nan	0	0	0	nan	0	nan	nan	nan	nan	nan	0	0	1.0	0	nan	0	0	2.0	0	nan	nan	nan	0	0	0	1.08333	nan	0	0	0	0	0	0	nan	nan	0	0	0	0	0	0	0	0	0	nan	0	0	0	nan	0	0	0	1.5042	nan	0	0	0	0	0	0	0	0	nan	0	0	0	0	nan	1.11111	0	0	0	0	1.30108	0	0	0	nan	nan	0	nan	0	1.38406	nan	nan	nan	0	0	nan	0	0	0	0	nan	0	0	0	nan	0	0	0	0	0	0	0	0	0	0	0	0	nan	0	0	0	0	0	nan	0	nan	2.8	0	0	0	0	0	0	0	0	0	nan	0	0	0	nan	0	0	0	0	0	nan	0	1.66337	0	4.0	nan	0	1.5	nan	0	0	0	0	0	0	nan	1.5452567611777535
English	3.67931	nan	0	0	0	0	4.28237	nan	nan	nan	7.31415	0	0	0	0	0	nan	0	0	0	0	nan	0	5.30897	nan	0	2.17363	nan	0	0	0	0	nan	0	nan	0	0	0	0	0	0	0	0	0	0	0	0	nan	0	0	0	0	0	0	1.348	0	0	0	3.79836	nan	nan	1.59855	0	0	0	0	0	0	0	0	0	0	0	1.21693	0	0	0	1.8492	0	0	0	0	0	nan	0	2.59374	0	2.01158	5.61986	0	0	0	0	0	0	0	0	0	1.27485	0	nan	0	nan	nan	nan	0	0	0	0	0	nan	1.27487	0	0	0	0	nan	nan	0	0	nan	6.93333	0	0	nan	2.15018	0	0	0	0	5.43865	nan	0	0	6.8	6.65672	0	0	nan	7.9002	0	nan	nan	nan	0	0	nan	nan	nan	nan	nan	0	nan	0	0	0	1.57135	0	0	0	0	nan	0	2.31195	0	0	3.83929	0	0	0	0	nan	0	6.38153	0	0	0	0	0	0	0	0	1.60748	0	0	0	0	0	0	1.09584	1.26559	nan	nan	0	2.30476	nan	0	0	0	nan	0	nan	nan	nan	nan	nan	0	1.28384	1.09423	0	nan	nan	7.22594	2.46729	0	nan	nan	nan	0	0	0	2.90074	nan	0	0	0	0	0	0	nan	nan	0	0	0	0	0	0	2.64014	0	0	nan	1.55548	0	0	nan	0	0	4.45091	2.60557	nan	nan	0	0	0	nan	nan	0	nan	nan	0	7.47281	3.85517	0	nan	1.54207	0	0	0	0	2.20067	0	0	0	nan	nan	0	nan	0	4.44657	nan	nan	nan	0	3.73457	nan	0	0	0	0	nan	0	0	0	nan	0	0	0	0	0	0	2.41406	0	0	0	0	0	nan	0	0	0	0	4.2054	nan	2.80132	nan	10.43664	0	0	0	0	0	0	0	0	0	nan	0	0	0	nan	0	0	0	0	0	nan	0	7.61772	3.59344	4.81208	nan	0	2.41111	nan	0	0	0	0	0	0	nan	3.2437468612885825
Spanish	5.16599	0	0	0	0	0	5.53638	0	0	0	8.87611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.36767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.32581	0	0	0	3.55784	0	0	1.26561	0	0	0	0	0	0	0	0	0	0	0	1.08947	0	0	0	1.72425	0	0	0	0	0	0	0	2.3842	0	2.16667	8.72608	0	0	0	0	0	0	0	0	0	1.73762	0	0	0	0	0	0	0	0	0	0	0	0	1.29073	0	0	0	0	0	0	0	0	0	7.94377	0	0	0	1.86937	0	0	0	0	5.47646	0	0	0	0	4.20833	0	0	0	3.365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1526	0	0	0	0	0	0	0	0	0	7.39091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.20372	0	1.29775	1.26589	0	1.15023	0	1.33221	1.69106	0	0	0	0	0	0	1.1381	0	0	0	0	0	0	0	0	0	1.0	1.66677	0	0	0	5.85714	3.1607	0	0	0	0	0	0	0	3.27365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.04222	0	0	0	0	0	0	0	0	0	0	0	2.0	4.49107	0	0	1.23409	0	0	0	0	2.56209	0	0	0	0	0	0	0	0	5.03821	0	0	0	0	6.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.67647	0	2.33333	0	13.13462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.08877	0	7.0	0	0	2.70989	0	0	0	0	0	0	0	0	3.531707610137835
Yupik	1.11765	0	0	0	0	0	0	0	0	0	4.72603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.27632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	nan	0	0	0	0	0	0	0	0	0	0	2.85714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2664	0	0	1.0	1.01667	0	0	1.08333	0	1.0	1.29991	1.0	0	1.0	0	0	0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	nan	0	nan	0	0	0	1.60563	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.60694	nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0	0	0	0	2.71074	0	0	0	0	0	0	nan	0	3.47788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.15909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.38065	0	0	nan	0	1.05882	0	0	0	0	0	0	0	0	1.857952188647275
