name	acl	acl:adv	acl:attr	acl:cleft	acl:inf	acl:relat	acl:relcl	acl:subj	acl:tmod	acl:tonp	advcl	advcl:abs	advcl:cau	advcl:cleft	advcl:cmp	advcl:cmpr	advcl:cond	advcl:coverb	advcl:eval	advcl:lcl	advcl:mcl	advcl:objective	advcl:pred	advcl:relcl	advcl:svc	advcl:tcl	advmod	advmod:adj	advmod:arg	advmod:cau	advmod:cmp	advmod:deg	advmod:det	advmod:df	advmod:dir	advmod:emph	advmod:eval	advmod:foc	advmod:freq	advmod:lfrom	advmod:lmod	advmod:loc	advmod:locy	advmod:lto	advmod:mmod	advmod:mode	advmod:neg	advmod:obl	advmod:que	advmod:tfrom	advmod:tlocy	advmod:tmod	advmod:to	advmod:tto	amod	amod:att	amod:attlvc	amod:flat	appos	appos:nmod	appos:trans	aux	aux:aspect	aux:caus	aux:clitic	aux:cnd	aux:ex	aux:exhort	aux:imp	aux:nec	aux:neg	aux:opt	aux:part	aux:pass	aux:pot	aux:q	aux:tense	case	case:acc	case:adv	case:det	case:gen	case:loc	case:pred	case:voc	cc	cc:nc	cc:preconj	ccomp	ccomp:cleft	ccomp:obj	ccomp:obl	ccomp:pmod	ccomp:pred	ccomp:relcl	ccomp:reported	clf	clf:det	compound	compound:a	compound:adj	compound:affix	compound:amod	compound:apr	compound:atov	compound:dir	compound:ext	compound:lvc	compound:nn	compound:preverb	compound:pron	compound:prt	compound:quant	compound:redup	compound:smixut	compound:svc	compound:verbnoun	compound:vmod	compound:vo	compound:vv	compound:z	conj	conj:expl	conj:extend	conj:svc	cop	cop:expl	cop:locat	cop:outer	cop:own	csubj	csubj:asubj	csubj:cleft	csubj:cop	csubj:outer	csubj:pass	csubj:relcl	csubj:reported	csubj:vsubj	dep	dep:agr	dep:alt	dep:ana	dep:aux	dep:comp	dep:conj	dep:cop	dep:der	dep:emo	dep:infl	dep:mark	dep:mod	dep:pos	dep:redup	dep:repeat	dep:ss	det	det:adj	det:noun	det:numgov	det:nummod	det:pmod	det:poss	det:predet	det:pron	det:rel	discourse	discourse:conn	discourse:emo	discourse:filler	discourse:intj	discourse:q	discourse:sp	dislocated	dislocated:advcl	dislocated:ccomp	dislocated:cleft	dislocated:csubj	dislocated:nsubj	dislocated:obj	dislocated:obl	dislocated:subj	expl	expl:comp	expl:impers	expl:pass	expl:poss	expl:pv	expl:subj	fixed	flat	flat:abs	flat:date	flat:dist	flat:foreign	flat:frac	flat:gov	flat:name	flat:num	flat:number	flat:range	flat:redup	flat:repeat	flat:sibl	flat:time	flat:title	flat:vv	goeswith	iobj	iobj:agent	iobj:appl	iobj:patient	list	mark	mark:adv	mark:advmod	mark:pcomp	mark:plur	mark:prt	mark:q	mark:rel	nmod	nmod:agent	nmod:appos	nmod:arg	nmod:att	nmod:attlvc	nmod:attr	nmod:bahuv	nmod:cau	nmod:comp	nmod:det	nmod:flat	nmod:gen	nmod:gobj	nmod:gsubj	nmod:lmod	nmod:npmod	nmod:obj	nmod:obl	nmod:part	nmod:poss	nmod:pred	nmod:prp	nmod:redup	nmod:relat	nmod:subj	nmod:tmod	nsubj	nsubj:advmod	nsubj:bfoc	nsubj:caus	nsubj:cleft	nsubj:cop	nsubj:ifoc	nsubj:lfoc	nsubj:lvc	nsubj:nc	nsubj:nn	nsubj:obj	nsubj:outer	nsubj:pass	nsubj:periph	nsubj:xsubj	nummod	nummod:det	nummod:entity	nummod:flat	nummod:gov	obj	obj:advmod	obj:advneg	obj:agent	obj:appl	obj:caus	obj:lvc	obj:obl	obj:periph	obl	obl:about	obl:adj	obl:adv	obl:advmod	obl:agent	obl:appl	obl:arg	obl:cau	obl:cmp	obl:cmpr	obl:comp	obl:dat	obl:freq	obl:inst	obl:iobj	obl:lmod	obl:lmp	obl:lto	obl:lvc	obl:mcl	obl:mod	obl:npmod	obl:obj	obl:orphan	obl:own	obl:patient	obl:pmod	obl:poss	obl:prep	obl:sentcon	obl:smod	obl:subj	obl:tmod	obl:with	orphan	orphan:missing	parataxis	parataxis:appos	parataxis:conj	parataxis:coord	parataxis:deletion	parataxis:discourse	parataxis:dislocated	parataxis:hashtag	parataxis:insert	parataxis:mod	parataxis:newsent	parataxis:nsubj	parataxis:obj	parataxis:parenth	parataxis:rel	parataxis:rep	parataxis:reporting	parataxis:restart	parataxis:rt	parataxis:sentence	parataxis:trans	parataxis:url	punct	reparandum	vocative	vocative:cl	vocative:mention	xcomp	xcomp:adj	xcomp:cleft	xcomp:ds	xcomp:obj	xcomp:pred	xcomp:relcl	xcomp:subj	xcomp:vcomp	total
Komi	0.01418	nan	nan	nan	nan	nan	0.00343	nan	nan	nan	0.017	nan	nan	nan	nan	nan	nan	nan	0.00026	9e-05	nan	nan	nan	nan	nan	0.00282	0.09361	nan	nan	0.00026	nan	0.00599	nan	nan	nan	0.00167	0.01127	0.00669	0.00123	9e-05	0.01013	nan	nan	9e-05	0.00995	nan	nan	nan	nan	nan	nan	0.02554	nan	nan	0.03628	nan	nan	nan	0.00845	nan	nan	0.02474	0.00211	nan	nan	9e-05	nan	nan	nan	0.00141	0.01567	nan	nan	nan	0.00229	nan	0.00132	0.02924	nan	nan	nan	nan	nan	nan	nan	0.03927	nan	0.00053	0.00537	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00299	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.05926	nan	nan	nan	0.00634	nan	nan	nan	nan	0.00229	nan	nan	0.00018	nan	nan	nan	nan	nan	9e-05	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01479	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0037	nan	nan	nan	nan	nan	nan	0.00114	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0015	0.00616	nan	nan	nan	0.00035	nan	nan	0.00537	0.00018	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00159	0.01303	nan	nan	nan	nan	nan	nan	nan	0.04914	nan	0.00088	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00264	nan	0.00387	nan	nan	0.00387	nan	9e-05	nan	nan	0.00106	nan	0.07423	nan	nan	nan	nan	0.00986	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00951	nan	nan	nan	nan	0.03355	nan	nan	nan	nan	nan	nan	nan	nan	0.08181	nan	nan	nan	nan	0.00044	nan	nan	0.00035	0.00053	nan	nan	nan	nan	nan	nan	0.02404	9e-05	9e-05	nan	9e-05	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0052	nan	0.0015	nan	0.00713	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.18545	0.00123	0.00132	nan	nan	0.01198	nan	nan	nan	nan	nan	nan	nan	nan	11356
Karelian	0.01064	nan	nan	nan	nan	nan	0.00845	nan	nan	nan	0.00188	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.05446	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.04914	nan	nan	nan	0.00595	nan	nan	0.01847	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00031	nan	nan	nan	0.01377	nan	nan	nan	nan	nan	nan	nan	0.04883	nan	nan	0.00782	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01002	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00031	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.08263	nan	nan	nan	0.01659	nan	nan	nan	0.00156	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01158	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00125	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00156	0.01377	nan	nan	nan	nan	nan	nan	0.01283	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00031	nan	nan	nan	nan	nan	0.01346	nan	nan	nan	nan	nan	nan	nan	0.07887	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00156	nan	nan	nan	nan	nan	0.06573	nan	nan	nan	nan	nan	nan	0.07512	nan	nan	nan	nan	0.01158	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01064	nan	nan	nan	nan	0.06948	nan	nan	nan	nan	nan	nan	nan	nan	0.10297	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00063	nan	0.00657	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.17809	nan	0.00031	nan	nan	0.01221	nan	nan	0.00063	nan	nan	nan	nan	nan	3195
Latin	0.03092	nan	nan	nan	nan	nan	0.01288	nan	nan	nan	0.03821	0.00017	nan	nan	0.00125	nan	nan	nan	nan	nan	nan	nan	0.00074	0.0006	nan	nan	0.05869	nan	nan	nan	nan	nan	nan	nan	nan	0.00639	nan	nan	nan	nan	0.00214	nan	nan	nan	nan	nan	0.01026	nan	nan	nan	nan	0.00112	nan	nan	0.03483	nan	nan	nan	0.01018	nan	nan	0.0073	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00644	nan	nan	nan	0.07854	nan	nan	nan	nan	nan	nan	nan	0.04902	nan	nan	0.01013	nan	nan	nan	nan	nan	0.00069	0.00016	nan	nan	8e-05	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.04886	0.00092	nan	nan	0.02148	nan	nan	3e-05	nan	0.00949	nan	1e-05	nan	0.0	0.00204	0.00139	2e-05	nan	0.00023	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.05015	nan	nan	0.0	nan	nan	nan	nan	nan	nan	0.01894	nan	nan	nan	nan	nan	nan	0.00134	0.0	0.0	nan	1e-05	9e-05	0.00069	1e-05	nan	0.00034	nan	nan	0.00034	nan	nan	nan	0.00426	0.00375	nan	nan	nan	0.00043	nan	0.0	0.0006	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00614	nan	nan	nan	nan	0.0417	nan	nan	nan	nan	nan	nan	nan	0.05515	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0	nan	nan	nan	nan	nan	nan	0.07699	nan	nan	nan	0.0	nan	nan	nan	nan	nan	nan	nan	4e-05	0.01523	nan	nan	0.00396	nan	nan	nan	nan	0.03684	nan	nan	nan	nan	nan	nan	nan	nan	0.08654	nan	nan	nan	nan	0.00077	nan	0.01982	nan	3e-05	nan	nan	nan	nan	nan	nan	7e-05	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	2e-05	nan	0.00238	0.0	0.00087	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0	1e-05	nan	nan	nan	nan	nan	0.11019	0.00014	0.00118	nan	nan	0.01572	nan	nan	nan	nan	nan	0.0	nan	nan	1005225
Ligurian	0.01997	nan	nan	nan	nan	nan	0.01486	nan	nan	nan	0.01384	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.06004	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.02186	nan	nan	nan	0.00321	nan	nan	0.03148	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.10901	nan	nan	nan	nan	nan	nan	nan	0.03541	nan	nan	0.00772	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0341	nan	nan	nan	0.01457	nan	nan	nan	nan	0.00117	nan	nan	nan	nan	nan	nan	nan	nan	0.01953	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.12372	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00335	nan	nan	nan	nan	nan	nan	0.00233	nan	nan	nan	nan	nan	nan	nan	nan	0.04328	nan	0.00335	nan	nan	0.01822	nan	0.01501	0.00627	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0153	nan	nan	nan	nan	0.0357	nan	nan	nan	nan	nan	nan	nan	0.03891	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.06062	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00277	nan	nan	nan	nan	0.04182	nan	nan	nan	nan	nan	nan	nan	nan	0.0599	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00044	nan	0.0121	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.11542	nan	0.00087	nan	nan	0.01384	nan	nan	nan	nan	nan	nan	nan	nan	6862
Lithuanian	0.02988	nan	nan	nan	nan	nan	0.00508	nan	nan	nan	0.0178	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.05613	nan	nan	nan	nan	nan	nan	nan	nan	0.01942	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.05227	nan	nan	nan	0.00305	nan	nan	0.00044	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3e-05	nan	nan	nan	0.03178	nan	nan	nan	nan	nan	nan	nan	0.04245	nan	nan	0.00648	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00011	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.06906	nan	nan	nan	0.00964	nan	nan	nan	nan	0.00601	nan	nan	nan	nan	8e-05	nan	nan	nan	0.00131	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01435	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0001	nan	nan	nan	nan	nan	nan	1e-05	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0011	0.00551	nan	nan	nan	0.00039	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00119	nan	nan	nan	3e-05	0.02044	nan	nan	nan	nan	nan	nan	nan	0.1287	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.05426	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1e-05	0.006	nan	nan	0.01641	nan	nan	nan	0.00071	0.03511	nan	nan	nan	nan	nan	nan	nan	nan	0.09973	nan	nan	nan	nan	9e-05	nan	0.06091	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00013	nan	0.00983	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.17752	nan	3e-05	nan	nan	0.01642	nan	nan	nan	nan	nan	nan	nan	nan	78804
Latvian	0.0168	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01763	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.05032	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.05472	nan	nan	nan	0.00209	nan	nan	0.01292	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00626	nan	nan	nan	0.04846	nan	nan	nan	nan	nan	nan	nan	0.04194	nan	nan	0.01782	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00149	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.05925	nan	nan	nan	0.01464	nan	nan	nan	nan	0.00344	nan	nan	nan	nan	0.00043	nan	nan	nan	0.00258	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.02732	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.02232	nan	nan	nan	nan	nan	nan	4e-05	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0036	0.01	nan	nan	nan	0.00047	nan	nan	0.00914	nan	nan	nan	nan	nan	nan	nan	nan	nan	4e-05	0.0247	nan	nan	nan	nan	0.01967	nan	nan	nan	nan	nan	nan	nan	0.10878	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.08723	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00791	nan	nan	0.00988	nan	nan	nan	nan	0.04567	nan	nan	nan	nan	nan	nan	nan	nan	0.06853	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00192	nan	0.00398	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.18176	5e-05	0.00035	nan	nan	0.0158	nan	nan	nan	nan	nan	nan	nan	nan	275137
ClassicalChinese	0.01268	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01244	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.11091	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.04104	nan	nan	nan	nan	nan	nan	0.01113	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.03892	nan	nan	nan	nan	nan	nan	nan	0.01418	nan	nan	0.01631	nan	nan	nan	nan	nan	nan	nan	0.00596	nan	0.01045	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00225	nan	nan	nan	nan	nan	nan	nan	0.05109	nan	nan	nan	0.00777	nan	nan	nan	nan	0.00851	nan	nan	nan	0.00018	0.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01551	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.03395	nan	nan	nan	nan	nan	0.03213	0.00069	nan	nan	nan	nan	nan	nan	nan	nan	0.00142	nan	nan	nan	nan	nan	nan	0.00239	0.04924	nan	nan	nan	0.00024	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01829	nan	0.00354	nan	nan	nan	0.00043	0.00713	nan	nan	nan	nan	nan	nan	nan	0.09037	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.1358	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00367	6e-05	nan	nan	0.01501	nan	nan	nan	nan	0.15728	nan	nan	nan	nan	nan	nan	nan	nan	0.03744	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01167	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01135	nan	1e-05	nan	0.02512	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00073	nan	nan	0.0027	nan	nan	nan	nan	nan	nan	nan	nan	268991
Moksha	0.00368	nan	nan	nan	nan	nan	0.0021	nan	nan	nan	0.02104	nan	0.00079	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00395	0.08417	nan	nan	0.00105	0.00053	0.01473	nan	nan	nan	nan	0.00184	0.00316	0.00184	nan	0.01105	nan	nan	nan	0.00894	nan	nan	nan	nan	nan	nan	0.02393	nan	nan	0.03235	nan	nan	nan	0.00631	nan	nan	0.02551	nan	nan	nan	0.00053	nan	nan	nan	0.00263	0.01999	0.00079	nan	nan	nan	0.00026	nan	0.02052	nan	nan	nan	nan	nan	nan	nan	0.03235	nan	0.00132	0.00342	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00132	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.05103	nan	nan	nan	0.00421	nan	nan	nan	nan	0.0021	nan	nan	0.00053	nan	nan	nan	nan	nan	0.00158	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01315	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00316	nan	nan	nan	nan	nan	nan	0.00053	nan	nan	nan	nan	nan	nan	nan	nan	0.00026	nan	nan	nan	nan	nan	nan	0.00237	0.005	nan	nan	nan	nan	nan	nan	0.00421	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00079	0.00789	nan	nan	nan	nan	nan	nan	nan	0.05181	nan	0.00053	nan	nan	nan	nan	0.00053	nan	nan	nan	nan	nan	nan	nan	0.00053	nan	nan	nan	nan	0.00894	nan	nan	nan	nan	nan	0.00026	0.09074	nan	nan	nan	nan	0.01368	nan	nan	nan	nan	nan	nan	nan	0.00053	nan	nan	0.00894	nan	nan	nan	nan	0.04077	nan	nan	nan	nan	nan	nan	nan	nan	0.09022	nan	nan	nan	nan	0.0021	nan	nan	0.00184	0.00316	nan	nan	nan	0.00079	0.00421	nan	0.04682	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00658	nan	0.00105	nan	0.005	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.17464	nan	0.00132	nan	nan	0.01815	nan	nan	nan	nan	nan	nan	nan	nan	3802
Malayalam	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01685	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.05056	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.02809	nan	nan	nan	nan	nan	nan	0.04494	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00562	nan	nan	nan	nan	nan	nan	nan	0.0618	nan	nan	0.01685	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00562	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.03933	nan	nan	nan	0.05056	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.03933	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01124	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.00562	nan	nan	nan	nan	0.01685	nan	nan	nan	nan	nan	nan	nan	0.05056	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.03371	nan	nan	nan	nan	nan	nan	0.18539	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.07865	nan	nan	nan	nan	nan	nan	nan	nan	0.03933	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01124	nan	0.00562	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.19101	nan	0.00562	nan	nan	0.00562	nan	nan	nan	nan	nan	nan	nan	nan	178
Makuráp	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01418	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.1844	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.01418	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.02837	nan	nan	nan	nan	nan	nan	nan	0.02128	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.02128	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.12057	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.14184	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.07092	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.07092	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0922	nan	nan	nan	nan	nan	nan	nan	nan	0.06383	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.11348	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.02128	nan	nan	nan	nan	0.02128	nan	nan	nan	nan	nan	nan	nan	nan	141
